models_building_tables
8
unknown0	unknown1	unknown2	unknown3	unknown4	unknown5
buildings/global/props/market			glb_marketdecostand_02	rigidmodels\buildings\glb_marketdecostand_02\glb_marketdecostand_02_tech.cs2.parsed	rigidmodels\buildings\glb_marketdecostand_02\glb_marketdecostand_02_tech.cs2.collision
buildings/global/props/market			glb_marketdecostand_03	rigidmodels\buildings\glb_marketdecostand_03\glb_marketdecostand_03_tech.cs2.parsed	rigidmodels\buildings\glb_marketdecostand_03\glb_marketdecostand_03_tech.cs2.collision
buildings/global/props/market			glb_marketdecostand_04	rigidmodels\buildings\glb_marketdecostand_04\glb_marketdecostand_04_tech.cs2.parsed	rigidmodels\buildings\glb_marketdecostand_04\glb_marketdecostand_04_tech.cs2.collision
buildings/global/props/market			glb_marketdecostand_05	rigidmodels\buildings\glb_marketdecostand_05\glb_marketdecostand_05_tech.cs2.parsed	rigidmodels\buildings\glb_marketdecostand_05\glb_marketdecostand_05_tech.cs2.collision
buildings/global/props/market			glb_marketdecostand_06	rigidmodels\buildings\glb_marketdecostand_06\glb_marketdecostand_06_tech.cs2.parsed	rigidmodels\buildings\glb_marketdecostand_06\glb_marketdecostand_06_tech.cs2.collision
buildings/global/props/market			glb_marketdecotarp_03	rigidmodels\buildings\glb_marketdecotarp_03\glb_marketdecotarp_03_tech.cs2.parsed	rigidmodels\buildings\glb_marketdecotarp_03\glb_marketdecotarp_03_tech.cs2.collision
terrain_props/wh_rocks			glb_meteor_a	rigidmodels\buildings\glb_meteor_a\glb_meteor_a_tech.cs2.parsed	rigidmodels\buildings\glb_meteor_a\glb_meteor_a_tech.cs2.collision
terrain_props/wh_rocks			glb_meteor_b	rigidmodels\buildings\glb_meteor_b\glb_meteor_b_tech.cs2.parsed	rigidmodels\buildings\glb_meteor_b\glb_meteor_b_tech.cs2.collision
terrain_props/wh_rocks			glb_meteor_c	rigidmodels\buildings\glb_meteor_c\glb_meteor_c_tech.cs2.parsed	rigidmodels\buildings\glb_meteor_c\glb_meteor_c_tech.cs2.collision
terrain_props/wh_rocks			glb_meteor_d	rigidmodels\buildings\glb_meteor_d\glb_meteor_d_tech.cs2.parsed	rigidmodels\buildings\glb_meteor_d\glb_meteor_d_tech.cs2.collision
terrain_props/wh_rocks			glb_meteor_e	rigidmodels\buildings\glb_meteor_e\glb_meteor_e_tech.cs2.parsed	rigidmodels\buildings\glb_meteor_e\glb_meteor_e_tech.cs2.collision
terrain_props/wh_rocks			glb_meteor_f	rigidmodels\buildings\glb_meteor_f\glb_meteor_f_tech.cs2.parsed	rigidmodels\buildings\glb_meteor_f\glb_meteor_f_tech.cs2.collision
global/mining			glb_ming_cart_01	rigidmodels\buildings\glb_ming_cart_01\glb_ming_cart_01_tech.cs2.parsed	rigidmodels\buildings\glb_ming_cart_01\glb_ming_cart_01_tech.cs2.collision
global/mining			glb_ming_cart_02	rigidmodels\buildings\glb_ming_cart_02\glb_ming_cart_02_tech.cs2.parsed	rigidmodels\buildings\glb_ming_cart_02\glb_ming_cart_02_tech.cs2.collision
global/mining			glb_ming_equip_misc_01	rigidmodels\buildings\glb_ming_equip_misc_01\glb_ming_equip_misc_01_tech.cs2.parsed	rigidmodels\buildings\glb_ming_equip_misc_01\glb_ming_equip_misc_01_tech.cs2.collision
global/mining			glb_ming_equip_misc_02	rigidmodels\buildings\glb_ming_equip_misc_02\glb_ming_equip_misc_02_tech.cs2.parsed	rigidmodels\buildings\glb_ming_equip_misc_02\glb_ming_equip_misc_02_tech.cs2.collision
global/mining			glb_mining_anvil	rigidmodels\buildings\glb_mining_anvil\glb_mining_anvil_tech.cs2.parsed	rigidmodels\buildings\glb_mining_anvil\glb_mining_anvil_tech.cs2.collision
global/mining			glb_mining_chain_01	rigidmodels\buildings\glb_mining_chain_01\glb_mining_chain_01_tech.cs2.parsed	rigidmodels\buildings\glb_mining_chain_01\glb_mining_chain_01_tech.cs2.collision
global/mining			glb_mining_crucible	rigidmodels\buildings\glb_mining_crucible\glb_mining_crucible_tech.cs2.parsed	rigidmodels\buildings\glb_mining_crucible\glb_mining_crucible_tech.cs2.collision
global/mining			glb_mining_elevator_01	rigidmodels\buildings\glb_mining_elevator_01\glb_mining_elevator_01_tech.cs2.parsed	rigidmodels\buildings\glb_mining_elevator_01\glb_mining_elevator_01_tech.cs2.collision
global/mining			glb_mining_equip_engine_01	rigidmodels\buildings\glb_mining_equip_engine_01\glb_mining_equip_engine_01_tech.cs2.parsed	rigidmodels\buildings\glb_mining_equip_engine_01\glb_mining_equip_engine_01_tech.cs2.collision
global/mining			glb_mining_track_arch_01	rigidmodels\buildings\glb_mining_track_arch_01\glb_mining_track_arch_01_tech.cs2.parsed	rigidmodels\buildings\glb_mining_track_arch_01\glb_mining_track_arch_01_tech.cs2.collision
global/mining			glb_mining_track_cnr_5m	rigidmodels\buildings\glb_mining_track_cnr_5m\glb_mining_track_cnr_5m_tech.cs2.parsed	rigidmodels\buildings\glb_mining_track_cnr_5m\glb_mining_track_cnr_5m_tech.cs2.collision
global/mining			glb_mining_track_crane_01	rigidmodels\buildings\glb_mining_track_crane_01\glb_mining_track_crane_01_tech.cs2.parsed	rigidmodels\buildings\glb_mining_track_crane_01\glb_mining_track_crane_01_tech.cs2.collision
global/mining			glb_mining_track_end_5m	rigidmodels\buildings\glb_mining_track_end_5m\glb_mining_track_end_5m_tech.cs2.parsed	rigidmodels\buildings\glb_mining_track_end_5m\glb_mining_track_end_5m_tech.cs2.collision
global/mining			glb_mining_track_rdwn_5m	rigidmodels\buildings\glb_mining_track_rdwn_5m\glb_mining_track_rdwn_5m_tech.cs2.parsed	rigidmodels\buildings\glb_mining_track_rdwn_5m\glb_mining_track_rdwn_5m_tech.cs2.collision
global/mining			glb_mining_track_rup_5m	rigidmodels\buildings\glb_mining_track_rup_5m\glb_mining_track_rup_5m_tech.cs2.parsed	rigidmodels\buildings\glb_mining_track_rup_5m\glb_mining_track_rup_5m_tech.cs2.collision
global/mining			glb_mining_track_str_5m	rigidmodels\buildings\glb_mining_track_str_5m\glb_mining_track_str_5m_tech.cs2.parsed	rigidmodels\buildings\glb_mining_track_str_5m\glb_mining_track_str_5m_tech.cs2.collision
global/mining			glb_mining_wbarrow	rigidmodels\buildings\glb_mining_wbarrow\glb_mining_wbarrow_tech.cs2.parsed	rigidmodels\buildings\glb_mining_wbarrow\glb_mining_wbarrow_tech.cs2.collision
terrain_props/wh2_waterfall			glb_opaque_waterfall_01	rigidmodels\buildings\glb_opaque_waterfall_01\glb_opaque_waterfall_01_tech.cs2.parsed	rigidmodels\buildings\glb_opaque_waterfall_01\glb_opaque_waterfall_01_tech.cs2.collision
terrain_props/wh2_waterfall			glb_opaque_waterfall_01b	rigidmodels\buildings\glb_opaque_waterfall_01b\glb_opaque_waterfall_01b_tech.cs2.parsed	rigidmodels\buildings\glb_opaque_waterfall_01b\glb_opaque_waterfall_01b_tech.cs2.collision
terrain_props/wh2_waterfall			glb_opaque_waterfall_02	rigidmodels\buildings\glb_opaque_waterfall_02\glb_opaque_waterfall_02_tech.cs2.parsed	rigidmodels\buildings\glb_opaque_waterfall_02\glb_opaque_waterfall_02_tech.cs2.collision
terrain_props/wh2_waterfall			glb_opaque_waterfall_02b	rigidmodels\buildings\glb_opaque_waterfall_02b\glb_opaque_waterfall_02b_tech.cs2.parsed	rigidmodels\buildings\glb_opaque_waterfall_02b\glb_opaque_waterfall_02b_tech.cs2.collision
terrain_props/wh2_waterfall			glb_opaque_waterfall_03	rigidmodels\buildings\glb_opaque_waterfall_03\glb_opaque_waterfall_03_tech.cs2.parsed	rigidmodels\buildings\glb_opaque_waterfall_03\glb_opaque_waterfall_03_tech.cs2.collision
terrain_props/wh2_waterfall			glb_opaque_waterfall_04	rigidmodels\buildings\glb_opaque_waterfall_04\glb_opaque_waterfall_04_tech.cs2.parsed	rigidmodels\buildings\glb_opaque_waterfall_04\glb_opaque_waterfall_04_tech.cs2.collision
global/props			glb_outbench_01	rigidmodels\buildings\glb_outbench_01\glb_outbench_01_tech.cs2.parsed	rigidmodels\buildings\glb_outbench_01\glb_outbench_01_tech.cs2.collision
global_props			glb_outstool_01	rigidmodels\buildings\glb_outstool_01\glb_outstool_01_tech.cs2.parsed	rigidmodels\buildings\glb_outstool_01\glb_outstool_01_tech.cs2.collision
global_props			glb_outtable_01	rigidmodels\buildings\glb_outtable_01\glb_outtable_01_tech.cs2.parsed	rigidmodels\buildings\glb_outtable_01\glb_outtable_01_tech.cs2.collision
global_props			glb_roadblock_01	rigidmodels\buildings\glb_roadblock_01\glb_roadblock_01_tech.cs2.parsed	rigidmodels\buildings\glb_roadblock_01\glb_roadblock_01_tech.cs2.collision
terrain_props/wh_cliffs			glb_rockpillar_01	rigidmodels\buildings\glb_rockpillar_01\glb_rockpillar_01_tech.cs2.parsed	rigidmodels\buildings\glb_rockpillar_01\glb_rockpillar_01_tech.cs2.collision
terrain_props/wh_cliffs			glb_rockpillar_02	rigidmodels\buildings\glb_rockpillar_02\glb_rockpillar_02_tech.cs2.parsed	rigidmodels\buildings\glb_rockpillar_02\glb_rockpillar_02_tech.cs2.collision
terrain_props/wh_cliffs			glb_rockpillar_chunk_01	rigidmodels\buildings\glb_rockpillar_chunk_01\glb_rockpillar_chunk_01_tech.cs2.parsed	rigidmodels\buildings\glb_rockpillar_chunk_01\glb_rockpillar_chunk_01_tech.cs2.collision
terrain_props/wh_cliffs			glb_rockpillar_chunk_02	rigidmodels\buildings\glb_rockpillar_chunk_02\glb_rockpillar_chunk_02_tech.cs2.parsed	rigidmodels\buildings\glb_rockpillar_chunk_02\glb_rockpillar_chunk_02_tech.cs2.collision
global/props			glb_rope01	rigidmodels\buildings\glb_rope01\glb_rope01_tech.cs2.parsed	rigidmodels\buildings\glb_rope01\glb_rope01_tech.cs2.collision
global/props			glb_rope02	rigidmodels\buildings\glb_rope02\glb_rope02_tech.cs2.parsed	rigidmodels\buildings\glb_rope02\glb_rope02_tech.cs2.collision
global/ruins			glb_ruin_bridge_01	rigidmodels\buildings\glb_ruin_bridge_01\glb_ruin_bridge_01_tech.cs2.parsed	rigidmodels\buildings\glb_ruin_bridge_01\glb_ruin_bridge_01_tech.cs2.collision
global/ruins			glb_ruin_bridge_02	rigidmodels\buildings\glb_ruin_bridge_02\glb_ruin_bridge_02_tech.cs2.parsed	rigidmodels\buildings\glb_ruin_bridge_02\glb_ruin_bridge_02_tech.cs2.collision
global/ruins			glb_ruin_bridge_03	rigidmodels\buildings\glb_ruin_bridge_03\glb_ruin_bridge_03_tech.cs2.parsed	rigidmodels\buildings\glb_ruin_bridge_03\glb_ruin_bridge_03_tech.cs2.collision
terrain_props/battle props			glb_ruin_debris_01	rigidmodels\buildings\glb_ruin_debris_01\glb_ruin_debris_01_tech.cs2.parsed	rigidmodels\buildings\glb_ruin_debris_01\glb_ruin_debris_01_tech.cs2.collision
terrain_props/battle props			glb_ruin_debris_02	rigidmodels\buildings\glb_ruin_debris_02\glb_ruin_debris_02_tech.cs2.parsed	rigidmodels\buildings\glb_ruin_debris_02\glb_ruin_debris_02_tech.cs2.collision
terrain_props/battle props			glb_ruin_debris_03	rigidmodels\buildings\glb_ruin_debris_03\glb_ruin_debris_03_tech.cs2.parsed	rigidmodels\buildings\glb_ruin_debris_03\glb_ruin_debris_03_tech.cs2.collision
terrain_props/battle props			glb_ruin_debris_04	rigidmodels\buildings\glb_ruin_debris_04\glb_ruin_debris_04_tech.cs2.parsed	rigidmodels\buildings\glb_ruin_debris_04\glb_ruin_debris_04_tech.cs2.collision
global/ruins			glb_ruin_doors_01	rigidmodels\buildings\glb_ruin_doors_01\glb_ruin_doors_01_tech.cs2.parsed	rigidmodels\buildings\glb_ruin_doors_01\glb_ruin_doors_01_tech.cs2.collision
global/ruins			glb_ruin_facade_01	rigidmodels\buildings\glb_ruin_facade_01\glb_ruin_facade_01_tech.cs2.parsed	rigidmodels\buildings\glb_ruin_facade_01\glb_ruin_facade_01_tech.cs2.collision
global/ruins			glb_ruin_facade_02	rigidmodels\buildings\glb_ruin_facade_02\glb_ruin_facade_02_tech.cs2.parsed	rigidmodels\buildings\glb_ruin_facade_02\glb_ruin_facade_02_tech.cs2.collision
global/ruins			glb_ruin_pillar_01	rigidmodels\buildings\glb_ruin_pillar_01\glb_ruin_pillar_01_tech.cs2.parsed	rigidmodels\buildings\glb_ruin_pillar_01\glb_ruin_pillar_01_tech.cs2.collision
global/ruins			glb_ruin_pillar_02	rigidmodels\buildings\glb_ruin_pillar_02\glb_ruin_pillar_02_tech.cs2.parsed	rigidmodels\buildings\glb_ruin_pillar_02\glb_ruin_pillar_02_tech.cs2.collision
global/ruins			glb_ruin_tomb_01	rigidmodels\buildings\glb_ruin_tomb_01\glb_ruin_tomb_01_tech.cs2.parsed	rigidmodels\buildings\glb_ruin_tomb_01\glb_ruin_tomb_01_tech.cs2.collision
global/ruins			glb_ruin_tower_01	rigidmodels\buildings\glb_ruin_tower_01\glb_ruin_tower_01_tech.cs2.parsed	rigidmodels\buildings\glb_ruin_tower_01\glb_ruin_tower_01_tech.cs2.collision
global/ruins			glb_ruin_wall_01	rigidmodels\buildings\glb_ruin_wall_01\glb_ruin_wall_01_tech.cs2.parsed	rigidmodels\buildings\glb_ruin_wall_01\glb_ruin_wall_01_tech.cs2.collision
global/ruins			glb_ruin_wall_02	rigidmodels\buildings\glb_ruin_wall_02\glb_ruin_wall_02_tech.cs2.parsed	rigidmodels\buildings\glb_ruin_wall_02\glb_ruin_wall_02_tech.cs2.collision
global/ruins			glb_ruin_wall_03	rigidmodels\buildings\glb_ruin_wall_03\glb_ruin_wall_03_tech.cs2.parsed	rigidmodels\buildings\glb_ruin_wall_03\glb_ruin_wall_03_tech.cs2.collision
global/ruins			glb_ruin_windows_01	rigidmodels\buildings\glb_ruin_windows_01\glb_ruin_windows_01_tech.cs2.parsed	rigidmodels\buildings\glb_ruin_windows_01\glb_ruin_windows_01_tech.cs2.collision
global/ruins			glb_ruin_windows_02	rigidmodels\buildings\glb_ruin_windows_02\glb_ruin_windows_02_tech.cs2.parsed	rigidmodels\buildings\glb_ruin_windows_02\glb_ruin_windows_02_tech.cs2.collision
global/ruins			glb_ruin_windows_03	rigidmodels\buildings\glb_ruin_windows_03\glb_ruin_windows_03_tech.cs2.parsed	rigidmodels\buildings\glb_ruin_windows_03\glb_ruin_windows_03_tech.cs2.collision
buildings/global/ruins			glb_ruins_02_bridge_01	rigidmodels\buildings\glb_ruins_02_bridge_01\glb_ruins_02_bridge_01_tech.cs2.parsed	rigidmodels\buildings\glb_ruins_02_bridge_01\glb_ruins_02_bridge_01_tech.cs2.collision
buildings/global/ruins			glb_ruins_02_bridge_02	rigidmodels\buildings\glb_ruins_02_bridge_02\glb_ruins_02_bridge_02_tech.cs2.parsed	rigidmodels\buildings\glb_ruins_02_bridge_02\glb_ruins_02_bridge_02_tech.cs2.collision
buildings/global/ruins			glb_ruins_02_door_01	rigidmodels\buildings\glb_ruins_02_door_01\glb_ruins_02_door_01_tech.cs2.parsed	rigidmodels\buildings\glb_ruins_02_door_01\glb_ruins_02_door_01_tech.cs2.collision
buildings/global/ruins			glb_ruins_02_door_02	rigidmodels\buildings\glb_ruins_02_door_02\glb_ruins_02_door_02_tech.cs2.parsed	rigidmodels\buildings\glb_ruins_02_door_02\glb_ruins_02_door_02_tech.cs2.collision
buildings/global/ruins			glb_ruins_02_door_03	rigidmodels\buildings\glb_ruins_02_door_03\glb_ruins_02_door_03_tech.cs2.parsed	rigidmodels\buildings\glb_ruins_02_door_03\glb_ruins_02_door_03_tech.cs2.collision
buildings/global/ruins			glb_ruins_02_door_04	rigidmodels\buildings\glb_ruins_02_door_04\glb_ruins_02_door_04_tech.cs2.parsed	rigidmodels\buildings\glb_ruins_02_door_04\glb_ruins_02_door_04_tech.cs2.collision
buildings/global/ruins			glb_ruins_02_door_05	rigidmodels\buildings\glb_ruins_02_door_05\glb_ruins_02_door_05_tech.cs2.parsed	rigidmodels\buildings\glb_ruins_02_door_05\glb_ruins_02_door_05_tech.cs2.collision
buildings/global/ruins			glb_ruins_02_door_06	rigidmodels\buildings\glb_ruins_02_door_06\glb_ruins_02_door_06_tech.cs2.parsed	rigidmodels\buildings\glb_ruins_02_door_06\glb_ruins_02_door_06_tech.cs2.collision
buildings/global/ruins			glb_ruins_02_obelisk_01	rigidmodels\buildings\glb_ruins_02_obelisk_01\glb_ruins_02_obelisk_01_tech.cs2.parsed	rigidmodels\buildings\glb_ruins_02_obelisk_01\glb_ruins_02_obelisk_01_tech.cs2.collision
buildings/global/ruins			glb_ruins_02_pillar_01	rigidmodels\buildings\glb_ruins_02_pillar_01\glb_ruins_02_pillar_01_tech.cs2.parsed	rigidmodels\buildings\glb_ruins_02_pillar_01\glb_ruins_02_pillar_01_tech.cs2.collision
buildings/global/ruins			glb_ruins_02_pillar_02	rigidmodels\buildings\glb_ruins_02_pillar_02\glb_ruins_02_pillar_02_tech.cs2.parsed	rigidmodels\buildings\glb_ruins_02_pillar_02\glb_ruins_02_pillar_02_tech.cs2.collision
buildings/global/ruins			glb_ruins_02_tower_01	rigidmodels\buildings\glb_ruins_02_tower_01\glb_ruins_02_tower_01_tech.cs2.parsed	rigidmodels\buildings\glb_ruins_02_tower_01\glb_ruins_02_tower_01_tech.cs2.collision
buildings/global/ruins			glb_ruins_02_wall_01	rigidmodels\buildings\glb_ruins_02_wall_01\glb_ruins_02_wall_01_tech.cs2.parsed	rigidmodels\buildings\glb_ruins_02_wall_01\glb_ruins_02_wall_01_tech.cs2.collision
buildings/global/ruins			glb_ruins_02_wall_02	rigidmodels\buildings\glb_ruins_02_wall_02\glb_ruins_02_wall_02_tech.cs2.parsed	rigidmodels\buildings\glb_ruins_02_wall_02\glb_ruins_02_wall_02_tech.cs2.collision
buildings/global/ruins			glb_ruins_02_wall_03	rigidmodels\buildings\glb_ruins_02_wall_03\glb_ruins_02_wall_03_tech.cs2.parsed	rigidmodels\buildings\glb_ruins_02_wall_03\glb_ruins_02_wall_03_tech.cs2.collision
buildings/global/ruins			glb_ruins_02_window_01	rigidmodels\buildings\glb_ruins_02_window_01\glb_ruins_02_window_01_tech.cs2.parsed	rigidmodels\buildings\glb_ruins_02_window_01\glb_ruins_02_window_01_tech.cs2.collision
buildings/global/ruins			glb_ruins_03_abbey_facade_01	rigidmodels\buildings\glb_ruins_03_abbey_facade_01\glb_ruins_03_abbey_facade_01_tech.cs2.parsed	rigidmodels\buildings\glb_ruins_03_abbey_facade_01\glb_ruins_03_abbey_facade_01_tech.cs2.collision
buildings/global/ruins			glb_ruins_03_abbey_facade_02	rigidmodels\buildings\glb_ruins_03_abbey_facade_02\glb_ruins_03_abbey_facade_02_tech.cs2.parsed	rigidmodels\buildings\glb_ruins_03_abbey_facade_02\glb_ruins_03_abbey_facade_02_tech.cs2.collision
buildings/global/ruins			glb_ruins_03_abbey_facade_03	rigidmodels\buildings\glb_ruins_03_abbey_facade_03\glb_ruins_03_abbey_facade_03_tech.cs2.parsed	rigidmodels\buildings\glb_ruins_03_abbey_facade_03\glb_ruins_03_abbey_facade_03_tech.cs2.collision
buildings/global/ruins			glb_ruins_03_abbey_facade_04	rigidmodels\buildings\glb_ruins_03_abbey_facade_04\glb_ruins_03_abbey_facade_04_tech.cs2.parsed	rigidmodels\buildings\glb_ruins_03_abbey_facade_04\glb_ruins_03_abbey_facade_04_tech.cs2.collision
buildings/global/ruins			glb_ruins_03_bridge_half_huge_01	rigidmodels\buildings\glb_ruins_03_bridge_half_huge_01\glb_ruins_03_bridge_half_huge_01_tech.cs2.parsed	rigidmodels\buildings\glb_ruins_03_bridge_half_huge_01\glb_ruins_03_bridge_half_huge_01_tech.cs2.collision
buildings/global/ruins			glb_ruins_03_door_arch_01	rigidmodels\buildings\glb_ruins_03_door_arch_01\glb_ruins_03_door_arch_01_tech.cs2.parsed	rigidmodels\buildings\glb_ruins_03_door_arch_01\glb_ruins_03_door_arch_01_tech.cs2.collision
buildings/global/ruins			glb_ruins_03_pillar_01	rigidmodels\buildings\glb_ruins_03_pillar_01\glb_ruins_03_pillar_01_tech.cs2.parsed	rigidmodels\buildings\glb_ruins_03_pillar_01\glb_ruins_03_pillar_01_tech.cs2.collision
buildings/global/ruins			glb_ruins_03_pillar_02	rigidmodels\buildings\glb_ruins_03_pillar_02\glb_ruins_03_pillar_02_tech.cs2.parsed	rigidmodels\buildings\glb_ruins_03_pillar_02\glb_ruins_03_pillar_02_tech.cs2.collision
buildings/global/ruins			glb_ruins_03_pillar_03	rigidmodels\buildings\glb_ruins_03_pillar_03\glb_ruins_03_pillar_03_tech.cs2.parsed	rigidmodels\buildings\glb_ruins_03_pillar_03\glb_ruins_03_pillar_03_tech.cs2.collision
buildings/global/ruins			glb_ruins_03_pillar_04	rigidmodels\buildings\glb_ruins_03_pillar_04\glb_ruins_03_pillar_04_tech.cs2.parsed	rigidmodels\buildings\glb_ruins_03_pillar_04\glb_ruins_03_pillar_04_tech.cs2.collision
buildings/global/ruins			glb_ruins_03_pillar_05	rigidmodels\buildings\glb_ruins_03_pillar_05\glb_ruins_03_pillar_05_tech.cs2.parsed	rigidmodels\buildings\glb_ruins_03_pillar_05\glb_ruins_03_pillar_05_tech.cs2.collision
buildings/global/ruins			glb_ruins_03_pillar_joiner_01	rigidmodels\buildings\glb_ruins_03_pillar_joiner_01\glb_ruins_03_pillar_joiner_01_tech.cs2.parsed	rigidmodels\buildings\glb_ruins_03_pillar_joiner_01\glb_ruins_03_pillar_joiner_01_tech.cs2.collision
buildings/global/ruins			glb_ruins_03_tower_01	rigidmodels\buildings\glb_ruins_03_tower_01\glb_ruins_03_tower_01_tech.cs2.parsed	rigidmodels\buildings\glb_ruins_03_tower_01\glb_ruins_03_tower_01_tech.cs2.collision
buildings/global/ruins			glb_ruins_03_tower_02	rigidmodels\buildings\glb_ruins_03_tower_02\glb_ruins_03_tower_02_tech.cs2.parsed	rigidmodels\buildings\glb_ruins_03_tower_02\glb_ruins_03_tower_02_tech.cs2.collision
buildings/global/ruins			glb_ruins_03_tower_03	rigidmodels\buildings\glb_ruins_03_tower_03\glb_ruins_03_tower_03_tech.cs2.parsed	rigidmodels\buildings\glb_ruins_03_tower_03\glb_ruins_03_tower_03_tech.cs2.collision
