effect_bundles_tables
1
key	localised_description	localised_title	ui_icon	bundle_target
wh_dlc07_bundle_peasant_penalty_22	{{tr:peasant_effect_message}}	Peasants Economy	variable_upkeep.png	faction
wh_dlc07_bundle_peasant_penalty_23	{{tr:peasant_effect_message}}	Peasants Economy	variable_upkeep.png	faction
wh_dlc07_bundle_peasant_penalty_24	{{tr:peasant_effect_message}}	Peasants Economy	variable_upkeep.png	faction
wh_dlc07_bundle_peasant_penalty_25	{{tr:peasant_effect_message}}	Peasants Economy	variable_upkeep.png	faction
wh_dlc07_bundle_peasant_penalty_26	{{tr:peasant_effect_message}}	Peasants Economy	variable_upkeep.png	faction
wh_dlc07_bundle_peasant_penalty_27	{{tr:peasant_effect_message}}	Peasants Economy	variable_upkeep.png	faction
wh_dlc07_bundle_peasant_penalty_28	{{tr:peasant_effect_message}}	Peasants Economy	variable_upkeep.png	faction
wh_dlc07_bundle_peasant_penalty_29	{{tr:peasant_effect_message}}	Peasants Economy	variable_upkeep.png	faction
wh_dlc07_bundle_peasant_penalty_3	{{tr:peasant_effect_message}}	Peasants Economy	variable_upkeep.png	faction
wh_dlc07_bundle_peasant_penalty_30	{{tr:peasant_effect_message}}	Peasants Economy	variable_upkeep.png	faction
wh_dlc07_bundle_peasant_penalty_31	{{tr:peasant_effect_message}}	Peasants Economy	variable_upkeep.png	faction
wh_dlc07_bundle_peasant_penalty_32	{{tr:peasant_effect_message}}	Peasants Economy	variable_upkeep.png	faction
wh_dlc07_bundle_peasant_penalty_33	{{tr:peasant_effect_message}}	Peasants Economy	variable_upkeep.png	faction
wh_dlc07_bundle_peasant_penalty_34	{{tr:peasant_effect_message}}	Peasants Economy	variable_upkeep.png	faction
wh_dlc07_bundle_peasant_penalty_35	{{tr:peasant_effect_message}}	Peasants Economy	variable_upkeep.png	faction
wh_dlc07_bundle_peasant_penalty_36	{{tr:peasant_effect_message}}	Peasants Economy	variable_upkeep.png	faction
wh_dlc07_bundle_peasant_penalty_37	{{tr:peasant_effect_message}}	Peasants Economy	variable_upkeep.png	faction
wh_dlc07_bundle_peasant_penalty_38	{{tr:peasant_effect_message}}	Peasants Economy	variable_upkeep.png	faction
wh_dlc07_bundle_peasant_penalty_39	{{tr:peasant_effect_message}}	Peasants Economy	variable_upkeep.png	faction
wh_dlc07_bundle_peasant_penalty_4	{{tr:peasant_effect_message}}	Peasants Economy	variable_upkeep.png	faction
wh_dlc07_bundle_peasant_penalty_40	{{tr:peasant_effect_message}}	Peasants Economy	variable_upkeep.png	faction
wh_dlc07_bundle_peasant_penalty_41	{{tr:peasant_effect_message}}	Peasants Economy	variable_upkeep.png	faction
wh_dlc07_bundle_peasant_penalty_42	{{tr:peasant_effect_message}}	Peasants Economy	variable_upkeep.png	faction
wh_dlc07_bundle_peasant_penalty_43	{{tr:peasant_effect_message}}	Peasants Economy	variable_upkeep.png	faction
wh_dlc07_bundle_peasant_penalty_44	{{tr:peasant_effect_message}}	Peasants Economy	variable_upkeep.png	faction
wh_dlc07_bundle_peasant_penalty_45	{{tr:peasant_effect_message}}	Peasants Economy	variable_upkeep.png	faction
wh_dlc07_bundle_peasant_penalty_46	{{tr:peasant_effect_message}}	Peasants Economy	variable_upkeep.png	faction
wh_dlc07_bundle_peasant_penalty_47	{{tr:peasant_effect_message}}	Peasants Economy	variable_upkeep.png	faction
wh_dlc07_bundle_peasant_penalty_48	{{tr:peasant_effect_message}}	Peasants Economy	variable_upkeep.png	faction
wh_dlc07_bundle_peasant_penalty_49	{{tr:peasant_effect_message}}	Peasants Economy	variable_upkeep.png	faction
wh_dlc07_bundle_peasant_penalty_5	{{tr:peasant_effect_message}}	Peasants Economy	variable_upkeep.png	faction
wh_dlc07_bundle_peasant_penalty_50	{{tr:peasant_effect_message}}	Peasants Economy	variable_upkeep.png	faction
wh_dlc07_bundle_peasant_penalty_51	{{tr:peasant_effect_message}}	Peasants Economy	variable_upkeep.png	faction
wh_dlc07_bundle_peasant_penalty_52	{{tr:peasant_effect_message}}	Peasants Economy	variable_upkeep.png	faction
wh_dlc07_bundle_peasant_penalty_53	{{tr:peasant_effect_message}}	Peasants Economy	variable_upkeep.png	faction
wh_dlc07_bundle_peasant_penalty_54	{{tr:peasant_effect_message}}	Peasants Economy	variable_upkeep.png	faction
wh_dlc07_bundle_peasant_penalty_55	{{tr:peasant_effect_message}}	Peasants Economy	variable_upkeep.png	faction
wh_dlc07_bundle_peasant_penalty_56	{{tr:peasant_effect_message}}	Peasants Economy	variable_upkeep.png	faction
wh_dlc07_bundle_peasant_penalty_57	{{tr:peasant_effect_message}}	Peasants Economy	variable_upkeep.png	faction
wh_dlc07_bundle_peasant_penalty_58	{{tr:peasant_effect_message}}	Peasants Economy	variable_upkeep.png	faction
wh_dlc07_bundle_peasant_penalty_59	{{tr:peasant_effect_message}}	Peasants Economy	variable_upkeep.png	faction
wh_dlc07_bundle_peasant_penalty_6	{{tr:peasant_effect_message}}	Peasants Economy	variable_upkeep.png	faction
wh_dlc07_bundle_peasant_penalty_60	{{tr:peasant_effect_message}}	Peasants Economy	variable_upkeep.png	faction
wh_dlc07_bundle_peasant_penalty_61	{{tr:peasant_effect_message}}	Peasants Economy	variable_upkeep.png	faction
wh_dlc07_bundle_peasant_penalty_62	{{tr:peasant_effect_message}}	Peasants Economy	variable_upkeep.png	faction
wh_dlc07_bundle_peasant_penalty_63	{{tr:peasant_effect_message}}	Peasants Economy	variable_upkeep.png	faction
wh_dlc07_bundle_peasant_penalty_64	{{tr:peasant_effect_message}}	Peasants Economy	variable_upkeep.png	faction
wh_dlc07_bundle_peasant_penalty_65	{{tr:peasant_effect_message}}	Peasants Economy	variable_upkeep.png	faction
wh_dlc07_bundle_peasant_penalty_66	{{tr:peasant_effect_message}}	Peasants Economy	variable_upkeep.png	faction
wh_dlc07_bundle_peasant_penalty_67	{{tr:peasant_effect_message}}	Peasants Economy	variable_upkeep.png	faction
wh_dlc07_bundle_peasant_penalty_68	{{tr:peasant_effect_message}}	Peasants Economy	variable_upkeep.png	faction
wh_dlc07_bundle_peasant_penalty_69	{{tr:peasant_effect_message}}	Peasants Economy	variable_upkeep.png	faction
wh_dlc07_bundle_peasant_penalty_7	{{tr:peasant_effect_message}}	Peasants Economy	variable_upkeep.png	faction
wh_dlc07_bundle_peasant_penalty_70	{{tr:peasant_effect_message}}	Peasants Economy	variable_upkeep.png	faction
wh_dlc07_bundle_peasant_penalty_71	{{tr:peasant_effect_message}}	Peasants Economy	variable_upkeep.png	faction
wh_dlc07_bundle_peasant_penalty_72	{{tr:peasant_effect_message}}	Peasants Economy	variable_upkeep.png	faction
wh_dlc07_bundle_peasant_penalty_73	{{tr:peasant_effect_message}}	Peasants Economy	variable_upkeep.png	faction
wh_dlc07_bundle_peasant_penalty_74	{{tr:peasant_effect_message}}	Peasants Economy	variable_upkeep.png	faction
wh_dlc07_bundle_peasant_penalty_75	{{tr:peasant_effect_message}}	Peasants Economy	variable_upkeep.png	faction
wh_dlc07_bundle_peasant_penalty_76	{{tr:peasant_effect_message}}	Peasants Economy	variable_upkeep.png	faction
wh_dlc07_bundle_peasant_penalty_77	{{tr:peasant_effect_message}}	Peasants Economy	variable_upkeep.png	faction
wh_dlc07_bundle_peasant_penalty_78	{{tr:peasant_effect_message}}	Peasants Economy	variable_upkeep.png	faction
wh_dlc07_bundle_peasant_penalty_79	{{tr:peasant_effect_message}}	Peasants Economy	variable_upkeep.png	faction
wh_dlc07_bundle_peasant_penalty_8	{{tr:peasant_effect_message}}	Peasants Economy	variable_upkeep.png	faction
wh_dlc07_bundle_peasant_penalty_80	{{tr:peasant_effect_message}}	Peasants Economy	variable_upkeep.png	faction
wh_dlc07_bundle_peasant_penalty_81	{{tr:peasant_effect_message}}	Peasants Economy	variable_upkeep.png	faction
wh_dlc07_bundle_peasant_penalty_82	{{tr:peasant_effect_message}}	Peasants Economy	variable_upkeep.png	faction
wh_dlc07_bundle_peasant_penalty_83	{{tr:peasant_effect_message}}	Peasants Economy	variable_upkeep.png	faction
wh_dlc07_bundle_peasant_penalty_84	{{tr:peasant_effect_message}}	Peasants Economy	variable_upkeep.png	faction
wh_dlc07_bundle_peasant_penalty_85	{{tr:peasant_effect_message}}	Peasants Economy	variable_upkeep.png	faction
wh_dlc07_bundle_peasant_penalty_86	{{tr:peasant_effect_message}}	Peasants Economy	variable_upkeep.png	faction
wh_dlc07_bundle_peasant_penalty_87	{{tr:peasant_effect_message}}	Peasants Economy	variable_upkeep.png	faction
wh_dlc07_bundle_peasant_penalty_88	{{tr:peasant_effect_message}}	Peasants Economy	variable_upkeep.png	faction
wh_dlc07_bundle_peasant_penalty_89	{{tr:peasant_effect_message}}	Peasants Economy	variable_upkeep.png	faction
wh_dlc07_bundle_peasant_penalty_9	{{tr:peasant_effect_message}}	Peasants Economy	variable_upkeep.png	faction
wh_dlc07_bundle_peasant_penalty_90	{{tr:peasant_effect_message}}	Peasants Economy	variable_upkeep.png	faction
wh_dlc07_bundle_peasant_penalty_91	{{tr:peasant_effect_message}}	Peasants Economy	variable_upkeep.png	faction
wh_dlc07_bundle_peasant_penalty_92	{{tr:peasant_effect_message}}	Peasants Economy	variable_upkeep.png	faction
wh_dlc07_bundle_peasant_penalty_93	{{tr:peasant_effect_message}}	Peasants Economy	variable_upkeep.png	faction
wh_dlc07_bundle_peasant_penalty_94	{{tr:peasant_effect_message}}	Peasants Economy	variable_upkeep.png	faction
wh_dlc07_bundle_peasant_penalty_95	{{tr:peasant_effect_message}}	Peasants Economy	variable_upkeep.png	faction
wh_dlc07_bundle_peasant_penalty_96	{{tr:peasant_effect_message}}	Peasants Economy	variable_upkeep.png	faction
wh_dlc07_bundle_peasant_penalty_97	{{tr:peasant_effect_message}}	Peasants Economy	variable_upkeep.png	faction
wh_dlc07_bundle_peasant_penalty_98	{{tr:peasant_effect_message}}	Peasants Economy	variable_upkeep.png	faction
wh_dlc07_bundle_peasant_penalty_99	{{tr:peasant_effect_message}}	Peasants Economy	variable_upkeep.png	faction
wh_dlc07_bundle_stance_army_ambush_bretonnia	Conceals this army, allowing surprise attacks against passing enemies.	Stance: Ambush	icon_effects_ambush.png	force
wh_dlc07_chivalry_diplomacy_dummy	It is unacceptable to declare war on another Bretonnian faction! Think of the code!	Bretonnian Traitor	chivalry_negative.png	faction
wh_dlc07_greenskins_incursions	The insidious, sickening Greenskins are coming!	Greenskin Incursions	public_order.png	faction
wh_dlc07_lord_trait_brt_alberic	Devoted to the God of the Sea, Alberic and his elite, seafaring Knights rule the coastline with absolute authority.	Strength of the Sea	character.png	faction
wh_dlc07_lord_trait_brt_fay	A figure of awe and influence, the Fay Enchantress is the Lady’s personal representative and, some say, the true power in Bretonnia.	In Her Lady's Name	character.png	faction
wh_dlc07_lord_trait_brt_louen	The greatest Bretonnian leader since Gilles the Uniter, King Louen is a mighty warrior-king – the very pinnacle of Knightly perfection.	Royal Blood	character.png	faction
wh_dlc07_occupation_bretonnia_chivalry_dummy_razing_enemy	Purging the land of evil is a great thing, both for Bretonnia and indeed the wider world.	Chivalry	chivalry_positive.png	faction
wh_dlc07_occupation_bretonnia_chivalry_dummy_razing_humans	Although they are our enemies, we belong to the same race. To destroy their settlements would be villainy indeed!	Chivalry	chivalry_negative.png	faction
wh_dlc07_occupation_bretonnia_chivalry_dummy_sacking_enemy	No virtuous Knight searches for gold while there is evil to root out in the Lady's blessed name!	Chivalry	chivalry_negative.png	faction
wh_dlc07_occupation_bretonnia_chivalry_dummy_sacking_humans	No Lord who spills blood for financial gain can be considered honourable.	Chivalry	chivalry_negative.png	faction
wh_dlc07_occupation_bretonnia_chivalry_dummy_sacking_neutral	No Lord who spills blood for financial gain can be considered honourable.	Chivalry	chivalry_negative.png	faction
wh_dlc07_payload_a_noble_feast_first	The merchants enjoy a taste of the food otherwise destined for noble tables.	Happy Merchants	income.png	faction
wh_dlc07_payload_a_noble_feast_second	The peasants fight for any scraps they can take and seem satisfied, not that anyone cares...	Contented Peasants	growth.png	faction
wh_dlc07_payload_dedicated_service_first	Our nobles take what they want, but naturally this has slowed production somewhat.	Industrial Service	income.png	faction
wh_dlc07_payload_dedicated_service_second	Our armies march well on full bellies, but the peasants may starve as a result. Oh well...	Peasant Service	replenishment.png	faction
wh_dlc07_payload_event_careless_hunting	The army may be happy, but the land is not. Restraint is key to balance in nature.	Careless Hunting	morale.png	faction
wh_dlc07_payload_event_containing_the_pox	We cannot risk another outbreak, for the pox is virulent and crippling to the population.	Containment	income.png	faction
wh_dlc07_payload_event_exquisite_goods	Such quality, such opulence is sure to improve Bretonnia's reputation.	Outstanding Products	income.png	faction
wh_dlc07_payload_event_filled_with_prayer	"Dear Lady, we thank thee for the fruits of the land..."	A Prayer	growth.png	faction
wh_dlc07_payload_event_grandiose_tournament	A repeat performance is very definitely in order!	Tournament Held	treasury.png	faction
wh_dlc07_payload_event_influx_of_builders	Our cities blossom due to the efforts of artisans from abroad.	Construction Projects	construction.png	faction
wh_dlc07_payload_event_lavish_feast	Our artisans seem grateful... not that anyone cares if they're not!	A Feast	income.png	faction
wh_dlc07_payload_event_not_very_noble	Truly, a shameful act and one that will not be soon forgotten.	Shameful Cheat	admiral.png	faction
wh_dlc07_payload_event_overconfidence	Pride always comes before a fall. These fits of ego are becoming rather expensive!	Overconfidence	military_spending.png	faction
wh_dlc07_payload_event_rowdy_peasants	They are complaining too much. Perhaps examples should be made?	Whinging Peasants	public_order.png	faction
wh_dlc07_payload_event_splendid_monasteries	A wondrous sight indeed, dedicated to the blessed Lady of the Lake.	Splendid Monastery	technology.png	faction
wh_dlc07_payload_event_unpeasant_business	The peasants heed the warning. Just as well, for the alternative is death.	A Warning	public_order.png	faction
wh_dlc07_payload_food_hoarder_first	Bretonnian law is just and true, as are its noble judges.	Bretonnian Law	military_spending.png	faction
wh_dlc07_payload_food_hoarder_second	A stern warning should be sufficient to deter such behaviour.	A Warning	morale.png	faction
