missions_tables
6
generate	key	localised_description	localised_title	mission_type	ui_icon	ui_image	prioritised	unknown8	unknown9	unknown10	unknown11	unknown12	unknown13	unknown14	unknown15	unknown16
False	wh_dlc01_chs_archaon_slayer_of_kings_stage_2	The rewards of the Chaos Gods take many bizarre forms. A champion might be blessed with great strength and fortitude, or his flesh may start to mutate; his limbs twisting into strange and deadly forms or his soul blasted, reducing him to a mindless beast. Other gifts are broader in scope, affecting a Chaos Lord's qualities as a leader. The blood-slick trail that such a man carves upon the groaning face of the world creates a resonance with the Ruinous Powers and, in exchange, followers are drawn to his banner. Blessings such as these are another measure of patronage, and as such Archaon must excel in them, as in all else.	The Slayer of Kings	RESEARCH_TECHNOLOGY	rom_event_mission.png	chs/generic	False	Quest		0	0	True	0	2140782858	False	False
False	wh_dlc01_chs_archaon_slayer_of_kings_stage_3a	Again the need to vanquish a rival weighs heavy on Archaon. The easy conquests that he has made in mortal lands are as nothing compared to the true test that only a Lord of Chaos can provide. Once more he sends forth his emissary to search the wastes for one who is worthy of facing him blade to blade; and so another trial is enacted. 	The Slayer of Kings	MOVE_TO_REGION	rom_event_mission.png	chs/generic	False	Quest		0	0	True	0	2140782858	False	False
False	wh_dlc01_chs_archaon_slayer_of_kings_stage_3a_mpc	Again the need to vanquish a rival weighs heavy on Archaon. The easy conquests that he has made in mortal lands are as nothing compared to the true test that only a Lord of Chaos can provide. Once more he sends forth his emissary to search the wastes for one who is worthy of facing him blade to blade; and so another trial is enacted. 	The Slayer of Kings	MOVE_TO_REGION	rom_event_mission.png	chs/generic	False	Quest		0	0	True	0	2140782858	False	False
False	wh_dlc01_chs_kholek_suneater_starcrusher_stage_1	Far to the north, deep in the roots of the mountains, Kholek Suneater has slept for generations. A Shaggoth of tremendous age, first-born of Krakanrok, father of the Dragon Ogres, he stirs, sensing his time as the Bringer of Darkness is come once more. Dire storm clouds gather around the peaks and crags where the Mountain God is said to slumber, yet Suneater is not fully awake. Before a great chasm that splits the mountains like a gigantic axe wound, hundreds upon hundreds of Northmen kneel in the pelting hail and snow, chanting sonorously as tribute after screaming tribute is hurled bodily down into the cavernous lair. Over the chanting rises another voice, distorted to guttural inhumanity. As a Sorcerer servant of the Ruinous Powers completes the summoning, rocks explode as a cataclysmic lightning bolt lances down.	Starcrusher	EMBED_AGENT	rom_event_mission.png	chs/generic	False	Quest		0	0	True	0	2140783672	False	False
False	wh_dlc01_chs_kholek_suneater_starcrusher_stage_2	With a mighty crash of thunder and scintillating display of lightning that channels into the deepest of crevices, Kholek emerges from his lair onto the mountainside. The tribes prostrate themselves before their terrible master. And yet this display of utter abasement does nothing to quell the mighty Shaggoth’s rage! Starcrusher, his gigantic arcane hammer, is missing! Vanished while the Dragon Ogre slept. A search must begin, the tribes must find the location of Starcrusher or all will be obliterated by their master’s indescribable wrath!	Starcrusher	MOVE_TO_PROVINCE	rom_event_mission.png	chs/generic	False	Quest		0	0	True	0	2140783672	False	False
False	wh_dlc01_chs_kholek_suneater_starcrusher_stage_2_mpc	With a mighty crash of thunder and scintillating display of lightning that channels into the deepest of crevices, Kholek emerges from his lair onto the mountainside. The tribes prostrate themselves before their terrible master. And yet this display of utter abasement does nothing to quell the mighty Shaggoth’s rage! Starcrusher, his gigantic arcane hammer, is missing! Vanished while the Dragon Ogre slept. A search must begin, the tribes must find the location of Starcrusher or all will be obliterated by their master’s indescribable wrath!	Starcrusher	MOVE_TO_PROVINCE	rom_event_mission.png	chs/generic	False	Quest		0	0	True	0	2140783672	False	False
False	wh_dlc01_chs_prince_sigvald_auric_armour_stage_1	Prince Sigvald the Magnificent is bored. The Chaos Wastes are all well and good as far as such things go, but they lack certain comforts that a man of Sigvald’s refined tastes has come to expect. Sigvald is the chosen scion of Slaanesh, the Dark Prince of Chaos. Known as the Lord of Excess, Slaanesh is the master of passions and sensual indulgence, but also of cruel torments and despairing agony. He is the patron of the obsessive, and his attention is drawn to those who inflict pain to satisfy their own desires. As the adopted son of Slaanesh, Sigvald is the personification of beauty on the outside, but rot within. He is attended by dozens who attend to his every whim and desire, but a man can never have too many admirers. As he stands in the midst of battle, preening and murmuring compliments to himself while beings die all around him, he has a whim to gather to himself a band of perfectly-skilled retainers to share in this adulation, perhaps holding mirrors that he might see himself more clearly.	Auric Armour	ARMY_CONTAINS_N_UNITS_OF_TYPE	rom_event_mission.png	chs/generic	False	Quest		0	0	True	0	2140783662	False	False
False	wh_dlc01_chs_prince_sigvald_auric_armour_stage_2	Prince Sigvald is not happy. The field of battle is his playground, where his dark father can revel in his son’s cruel deeds. But it is also a place of squalor, of mud, blood and ordure. In every battle, Sigvald is constantly inconvenienced by the need to clean some vile taint from his otherwise spotless armour, be it dirt or the lifeblood of his latest victim. These interruptions are irksome in the extreme and they deprive his followers of precious moments in which to admire and praise their Lord’s perfection. Reluctantly, the Geld-Prince summons a Chaos Sorcerer to advise him. Though the man bears unsightly mutations and cannot be described as sweet-smelling, the fact that he has traded his very soul in servitude to the magic of the Dark Gods means that he may be able to suggest a solution.	Auric Armour	EMBED_AGENT	rom_event_mission.png	chs/generic	False	Quest		0	0	True	0	2140783662	False	False
False	wh_dlc01_chs_prince_sigvald_auric_armour_stage_3a	The mad Sorcerer rants wild-eyed of the many visions gifted to him by the Ruinous Powers. There is much spittle-flecked talk of lakes of blood, crystalline butterflies, gardens of rot and so on. Sigvald finds his attention wandering to a complacent consideration of the perfection in his own immaculately manicured hand. However, his attention snaps back to the Sorcerer when the man’s meanderings touch upon a great Lord in shining baroque armour of ensorcelled gold, forever untarnished by age or the tiniest fleck of dirt and surrounded by warm perfumed air, even on the snowy plain across which he marches at the head of a great Chaos host. The ground reshapes itself to let the warrior pass, and his feet float an inch above the world’s surface so that his boots are never touched by the mud or gore of the battlefield. There follows some babbling about the defensive properties of this wondrous mail, but Sigvald hears none of it as he curtly orders the Sorcerer forth to investigate.	Auric Armour	MOVE_TO_PROVINCE	rom_event_mission.png	chs/generic	False	Quest		0	0	True	0	2140783662	False	False
False	wh_dlc01_chs_prince_sigvald_auric_armour_stage_3a_mpc	The mad Sorcerer rants wild-eyed of the many visions gifted to him by the Ruinous Powers. There is much spittle-flecked talk of lakes of blood, crystalline butterflies, gardens of rot and so on. Sigvald finds his attention wandering to a complacent consideration of the perfection in his own immaculately manicured hand. However, his attention snaps back to the Sorcerer when the man’s meanderings touch upon a great Lord in shining baroque armour of ensorcelled gold, forever untarnished by age or the tiniest fleck of dirt and surrounded by warm perfumed air, even on the snowy plain across which he marches at the head of a great Chaos host. The ground reshapes itself to let the warrior pass, and his feet float an inch above the world’s surface so that his boots are never touched by the mud or gore of the battlefield. There follows some babbling about the defensive properties of this wondrous mail, but Sigvald hears none of it as he curtly orders the Sorcerer forth to investigate.	Auric Armour	MOVE_TO_PROVINCE	rom_event_mission.png	chs/generic	False	Quest		0	0	True	0	2140783662	False	False
False	wh_dlc01_chs_prince_sigvald_sliverslash_stage_1	Prince Sigvald is in search of a new diversion. The scion of Slaanesh was ever one to satisfy a dark desire, be it carnal, the casual murder of the ugly or irritating, the eradication of whole cities on a whim, or even the sweet savour of flesh. But for every new height of cruel depravity he conquers, there are always greater peaks to be scaled. Jaded in the extreme, Sigvald has decided to allow his caprice free reign amongst his supposed allies. First, all must be compelled to admire Slaanesh’s favoured son, however unwillingly.	Sliverslash	DEFEAT_N_ARMIES_OF_FACTION	rom_event_mission.png	chs/generic	False	Quest		0	0	True	0	2140783662	False	False
False	wh_dlc01_chs_prince_sigvald_sliverslash_stage_2	Feted by a legion of devoted admirers wherever he goes, Prince Sigvald basks in the adulation that is his due. Rare is the man who will not willingly forsake his Lord to follow the Geld-Prince. And yet such men do exist, thralls to Lords who through jealousy will not acknowledge him as Sigvald the Magnificent. An example must be made. One of these malcontents must die, and in a cruel and degrading fashion that will pay homage to the Dark Prince of Chaos.	Sliverslash	ASSASSINATE_X_CHARACTERS	rom_event_mission.png	chs/generic	False	Quest		0	0	True	0	2140783662	False	False
False	wh_dlc01_chs_prince_sigvald_sliverslash_stage_2.2	A great man's appeal is many-faceted, and surely no-one would dispute that Prince Sigvald is the greatest of men. He is devastatingly handsome, moves with the lithe grace of a cat and has a magnetic personality and charm. A throng of admirers follow him wheresoever he goes, strewing his path with lavish gifts as they strive just to be noticed by him.	Sliverslash	HAVE_AT_LEAST_X_MONEY	rom_event_mission.png	chs/generic	False	Quest		0	0	True	0	2140783662	False	False
False	wh_dlc01_chs_prince_sigvald_sliverslash_stage_3	Higher and ever higher, the Geld-Prince’s stock rises. All know him to be the moving hand behind the murder of his rival, yet all applaud his actions. Rumour has it that the mortal had been on the verge of attaining a higher station, a position of power under the full gaze of the Chaos Gods. If any man is well-suited to being gazed at though, it is surely Prince Sigvald the Magnificent.	Sliverslash	CONSTRUCT_N_BUILDINGS_INCLUDING	rom_event_mission.png	chs/generic	False	Quest		0	0	True	0	2140783662	False	False
False	wh_dlc01_chs_prince_sigvald_sliverslash_stage_3.2	Higher and ever higher, the Geld-Prince’s stock rises. All applaud his every action and a clamour rises for him to be awarded a higher station, a position of power under the full gaze of the Chaos Gods. If any man is well-suited to being gazed at though, it is surely Prince Sigvald the Magnificent.	Sliverslash	CONSTRUCT_N_BUILDINGS_INCLUDING	rom_event_mission.png	chs/generic	False	Quest		0	0	True	0	2140783662	False	False
False	wh_dlc01_chs_prince_sigvald_sliverslash_stage_4a	As the scion of the Chaos God Slaanesh, none can say that Prince Sigvald is not a generous man. To face him on the field of battle is to watch an artist at work, and his fatal blade has ended the suffering of countless fools who know they are unworthy even to look upon his physical perfection. Now his generous spirit manifests itself once again as he sends forth a herald to share word of his magnificence.	Sliverslash	MOVE_TO_REGION	rom_event_mission.png	chs/generic	False	Quest		0	0	True	0	2140783662	False	False
