factions_tables
34
key	index	-	subculture	category	screen_name	screen_adjective	name_group	skin	ui_skin	is_rebel	mp_available	mp_available_naval	flags_path	republican_flag_path	same_gov_type_revolution_flag_path	primary_colour_r	primary_colour_g	primary_colour_b	alt_primary_colour_r	alt_primary_colour_g	alt_primary_colour_b	secondary_colour_r	secondary_colour_g	secondary_colour_b	alt_secondary_colour_r	alt_secondary_colour_g	alt_secondary_colour_b	uniform_colour_r	uniform_colour_g	uniform_colour_b	alt_uniform_colour_r	alt_uniform_colour_g	alt_uniform_colour_b	military_group	rebel_colour_r	rebel_colour_g	rebel_colour_b	movie_death_event	mp_use_republic_early	mp_use_republic_late	unit_regiment_name_group	ship_name_group	attack_desc	defend_desc	pre_battle_speech_parameter	card_colour_r	card_colour_g	card_colour_b	senator_total	audio_voiceover_culture	mp_force_gen_template	faction_swapping_id	win_movie	has_politics	waaagh_faction	waaagh_general_unit	is_quest_faction	cdir_military_generator_config	default_audio_actor_vo_group	feature_forest
wh_dlc05_grn_mini_deff_grindaz_waaagh	2041770397	0	wh_main_sc_grn_greenskins	playable	Deff Grindaz Tribe Waaagh!	Deff Grindaz	88	wh_main_grn_greenskins		False	False	False	ui\flags\wh_dlc05_grn_deff_grindaz		ui\flags\wh_dlc05_grn_deff_grindaz	104	69	162	0	0	0	228	180	9	0	0	0	0	0	0	0	0	0	wh_main_group_greenskins	0	0	0	0	False	False	88	88	You are attacking Greenskins!	You are defending against Greenskins!	FACTION_ODA	0	0	0	500	wh_main_vo_culture_Orc	default	grn		False		wh_main_grn_inf_black_orcs	False	WH_Greenskins_Waaagh	wh_main_vo_actor_Orc_Shaman	LOCKED_COMPANION
wh_dlc05_grn_mini_greenskin_rebels	2041770407	0	wh_main_sc_grn_greenskins	playable	Greenskin Rebels	Greenskin	88	wh_main_grn_greenskins_vertical		True	False	False	ui\flags\wh_main_grn_greenskins_rebels		ui\flags\wh_main_grn_greenskins_rebels	240	234	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	wh_main_group_greenskins	0	0	0	0	False	False	88	88	You are attacking Greenskins!	You are defending against Greenskins!	FACTION_ODA	0	0	0	500	wh_main_vo_culture_Orc	default	grn		False	wh_main_grn_greenskins_rebels_waaagh	wh_main_grn_inf_black_orcs	False	WH_Greenskins	wh_main_vo_actor_Orc_Shaman	LOCKED_STANDARD
wh_dlc05_grn_mini_greenskin_rebels_waaagh	2041770415	0	wh_main_sc_grn_greenskins	playable	Greenskin Rebels Waaagh!	Greenskin	88	wh_main_grn_greenskins		True	False	False	ui\flags\wh_main_grn_greenskins_rebels		ui\flags\wh_main_grn_greenskins_rebels	240	234	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	wh_main_group_greenskins	0	0	0	0	False	False	88	88	You are attacking Greenskins!	You are defending against Greenskins!	FACTION_ODA	0	0	0	500	wh_main_vo_culture_Orc	default	grn		False		wh_main_grn_inf_black_orcs	False	WH_Greenskins_Waaagh	wh_main_vo_actor_Orc_Shaman	LOCKED_COMPANION
wh_dlc05_grn_mini_skullsmasherz	2041770385	0	wh_main_sc_grn_greenskins	playable	Skullsmasherz Tribe	Skullsmasherz	88	wh_main_grn_greenskins_vertical		False	False	False	ui\flags\wh_main_grn_skullsmasherz		ui\flags\wh_main_grn_skullsmasherz	243	243	243	0	0	0	228	180	9	0	0	0	0	0	0	0	0	0	wh_main_group_greenskins	0	0	0	0	False	False	88	88	You are attacking Greenskins!	You are defending against Greenskins!	FACTION_ODA	0	0	0	500	wh_main_vo_culture_Orc	default	grn		False	wh_dlc05_grn_mini_skullsmasherz_waaagh	wh_main_grn_inf_black_orcs	False	WH_Greenskins	wh_main_vo_actor_Orc_Shaman	LOCKED_STANDARD
wh_dlc05_grn_mini_skullsmasherz_waaagh	2041770389	0	wh_main_sc_grn_greenskins	playable	Skullsmasherz Tribe Waaagh!	Skullsmasherz	88	wh_main_grn_greenskins		False	False	False	ui\flags\wh_main_grn_skullsmasherz		ui\flags\wh_main_grn_skullsmasherz	243	243	243	0	0	0	228	180	9	0	0	0	0	0	0	0	0	0	wh_main_group_greenskins	0	0	0	0	False	False	88	88	You are attacking Greenskins!	You are defending against Greenskins!	FACTION_ODA	0	0	0	500	wh_main_vo_culture_Orc	default	grn		False		wh_main_grn_inf_black_orcs	False	WH_Greenskins_Waaagh	wh_main_vo_actor_Orc_Shaman	LOCKED_COMPANION
wh_dlc05_vmp_mousillon	2041770797	0	wh_main_sc_vmp_vampire_counts	playable	Mousillon	Mousillon	162	wh_main_vmp_vampire_counts		False	False	False	ui\flags\wh_main_vmp_mousillon		ui\flags\wh_main_vmp_mousillon	237	220	102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	wh_main_group_vampire_counts	0	0	0	0	False	False	172	172	You are attacking Mousillon!	You are defending against Mousillon!	FACTION_ASHIKAGA	0	0	0	500	wh_main_vo_culture_Vampire	default	vmp		False			False	WH_Vampire_Counts	wh_main_vo_actor_Vampire_Lord	LOCKED_STANDARD
wh_dlc05_wef_argwylon	2041770889	0	wh_dlc05_sc_wef_wood_elves	playable	Argwylon	Argwylon	143	wh_dlc05_wef_wood_elves	wh_dlc05_wef_wood_elves	False	True	False	ui\flags\wh_dlc05_wef_argwylon		ui\flags\wh_dlc05_wef_argwylon	130	230	63	0	0	0	54	83	53	0	0	0	0	0	0	0	0	0	wh_dlc05_group_wood_elves	0	0	0	0	False	False	143	143	You are attacking Argwylon!	You are defending against Argwylon!	FACTION_ODA	0	0	0	500	wh_dlc05_vo_culture_Wood_Elves	wh_mp_force_gen_wood_elves	wef		False			False	WH_Wood_Elves	wh_dlc05_vo_actor_Wood_Elves_Male_Glade_Lord	LOCKED_STANDARD
wh_dlc05_wef_mini_anmyr	2041770270	0	wh_dlc05_sc_wef_wood_elves	playable	Anmyr	Anmyr	143	wh_dlc05_wef_wood_elves	wh_dlc05_wef_wood_elves	False	False	False	ui\flags\wh_dlc05_wef_anmyr		ui\flags\wh_dlc05_wef_anmyr	66	116	78	0	0	0	150	49	49	0	0	0	0	0	0	0	0	0	wh_dlc05_group_wood_elves	0	0	0	0	False	False	143	143	You are attacking Anmyr!	You are defending against Anmyr!	FACTION_ODA	0	0	0	500	wh_dlc05_vo_culture_Wood_Elves	default	wef		False			False	WH_Wood_Elves	wh_dlc05_vo_actor_Wood_Elves_Male_Glade_Lord	LOCKED_STANDARD
wh_dlc05_wef_mini_argwylon	2041770282	0	wh_dlc05_sc_wef_wood_elves	playable	Argwylon	Argwylon	143	wh_dlc05_wef_wood_elves	wh_dlc05_wef_wood_elves	False	False	False	ui\flags\wh_dlc05_wef_argwylon		ui\flags\wh_dlc05_wef_argwylon	130	230	63	0	0	0	54	83	53	0	0	0	0	0	0	0	0	0	wh_dlc05_group_wood_elves	0	0	0	0	False	False	143	143	You are attacking Argwylon!	You are defending against Argwylon!	FACTION_ODA	0	0	0	500	wh_dlc05_vo_culture_Wood_Elves	default	wef		False			False	WH_Wood_Elves	wh_dlc05_vo_actor_Wood_Elves_Male_Glade_Lord	LOCKED_STANDARD
wh_dlc05_wef_mini_arranoc	2041770284	0	wh_dlc05_sc_wef_wood_elves	playable	Arranoc	Arranoc	143	wh_dlc05_wef_wood_elves	wh_dlc05_wef_wood_elves	False	False	False	ui\flags\wh_dlc05_wef_arranoc		ui\flags\wh_dlc05_wef_arranoc	58	120	60	0	0	0	182	179	76	0	0	0	0	0	0	0	0	0	wh_dlc05_group_wood_elves	0	0	0	0	False	False	143	143	You are attacking Arranoc!	You are defending against Arranoc!	FACTION_ODA	0	0	0	500	wh_dlc05_vo_culture_Wood_Elves	default	wef		False			False	WH_Wood_Elves	wh_dlc05_vo_actor_Wood_Elves_Male_Glade_Lord	LOCKED_STANDARD
wh_dlc05_wef_mini_atylwyth	2041770246	0	wh_dlc05_sc_wef_wood_elves	playable	Atylwyth	Atylwyth	143	wh_dlc05_wef_wood_elves	wh_dlc05_wef_wood_elves	False	False	False	ui\flags\wh_dlc05_wef_atylwyth		ui\flags\wh_dlc05_wef_atylwyth	77	171	157	0	0	0	54	69	81	0	0	0	0	0	0	0	0	0	wh_dlc05_group_wood_elves	0	0	0	0	False	False	143	143	You are attacking Atylwyth!	You are defending against Atylwyth!	FACTION_ODA	0	0	0	500	wh_dlc05_vo_culture_Wood_Elves	default	wef		False			False	WH_Wood_Elves	wh_dlc05_vo_actor_Wood_Elves_Male_Glade_Lord	LOCKED_STANDARD
wh_dlc05_wef_mini_cavaroc	2041770241	0	wh_dlc05_sc_wef_wood_elves	playable	Cavaroc	Cavaroc	143	wh_dlc05_wef_wood_elves	wh_dlc05_wef_wood_elves	False	False	False	ui\flags\wh_dlc05_wef_cavaroc		ui\flags\wh_dlc05_wef_cavaroc	74	177	83	0	0	0	217	217	217	0	0	0	0	0	0	0	0	0	wh_dlc05_group_wood_elves	0	0	0	0	False	False	143	143	You are attacking Cavaroc!	You are defending against Cavaroc!	FACTION_ODA	0	0	0	500	wh_dlc05_vo_culture_Wood_Elves	default	wef		False			False	WH_Wood_Elves	wh_dlc05_vo_actor_Wood_Elves_Male_Glade_Lord	LOCKED_STANDARD
wh_dlc05_wef_mini_cythral	2041770237	0	wh_dlc05_sc_wef_wood_elves	playable	Cythral	Cythral	143	wh_dlc05_wef_wood_elves	wh_dlc05_wef_wood_elves	False	False	False	ui\flags\wh_dlc05_wef_cythral		ui\flags\wh_dlc05_wef_cythral	47	87	58	0	0	0	42	72	44	0	0	0	0	0	0	0	0	0	wh_dlc05_group_wood_elves	0	0	0	0	False	False	143	143	You are attacking Cythral!	You are defending against Cythral!	FACTION_ODA	0	0	0	500	wh_dlc05_vo_culture_Wood_Elves	default	wef		False			False	WH_Wood_Elves	wh_dlc05_vo_actor_Wood_Elves_Male_Glade_Lord	LOCKED_STANDARD
wh_dlc05_wef_mini_fyr_darric	2041770280	0	wh_dlc05_sc_wef_wood_elves	playable	Fyr Darric	Fyr Darric	143	wh_dlc05_wef_wood_elves	wh_dlc05_wef_wood_elves	False	False	False	ui\flags\wh_dlc05_wef_fyr_darric		ui\flags\wh_dlc05_wef_fyr_darric	96	28	34	0	0	0	106	47	55	0	0	0	0	0	0	0	0	0	wh_dlc05_group_wood_elves	0	0	0	0	False	False	143	143	You are attacking Fyr Darric!	You are defending against Fyr Darric!	FACTION_ODA	0	0	0	500	wh_dlc05_vo_culture_Wood_Elves	default	wef		False			False	WH_Wood_Elves	wh_dlc05_vo_actor_Wood_Elves_Male_Glade_Lord	LOCKED_STANDARD
wh_dlc05_wef_mini_modryn	2041770244	0	wh_dlc05_sc_wef_wood_elves	playable	Modryn	Modryn	143	wh_dlc05_wef_wood_elves	wh_dlc05_wef_wood_elves	False	False	False	ui\flags\wh_dlc05_wef_modryn		ui\flags\wh_dlc05_wef_modryn	60	70	76	0	0	0	170	190	198	0	0	0	0	0	0	0	0	0	wh_dlc05_group_wood_elves	0	0	0	0	False	False	143	143	You are attacking Modryn!	You are defending against Modryn!	FACTION_ODA	0	0	0	500	wh_dlc05_vo_culture_Wood_Elves	default	wef		False			False	WH_Wood_Elves	wh_dlc05_vo_actor_Wood_Elves_Male_Glade_Lord	LOCKED_STANDARD
wh_dlc05_wef_mini_tirsyth	2041770281	0	wh_dlc05_sc_wef_wood_elves	playable	Tirsyth	Tirsyth	143	wh_dlc05_wef_wood_elves	wh_dlc05_wef_wood_elves	False	False	False	ui\flags\wh_dlc05_wef_tirsyth		ui\flags\wh_dlc05_wef_tirsyth	202	115	16	0	0	0	161	61	52	0	0	0	0	0	0	0	0	0	wh_dlc05_group_wood_elves	0	0	0	0	False	False	143	143	You are attacking Tirsyth!	You are defending against Tirsyth!	FACTION_ODA	0	0	0	500	wh_dlc05_vo_culture_Wood_Elves	default	wef		False			False	WH_Wood_Elves	wh_dlc05_vo_actor_Wood_Elves_Male_Glade_Lord	LOCKED_STANDARD
wh_dlc05_wef_mini_torgovann	2041770255	0	wh_dlc05_sc_wef_wood_elves	playable	Torgovann	Torgovann	143	wh_dlc05_wef_wood_elves	wh_dlc05_wef_wood_elves	False	False	False	ui\flags\wh_dlc05_wef_torgovann		ui\flags\wh_dlc05_wef_torgovann	114	26	19	0	0	0	144	94	58	0	0	0	0	0	0	0	0	0	wh_dlc05_group_wood_elves	0	0	0	0	False	False	143	143	You are attacking Torgovann!	You are defending against Torgovann!	FACTION_ODA	0	0	0	500	wh_dlc05_vo_culture_Wood_Elves	default	wef		False			False	WH_Wood_Elves	wh_dlc05_vo_actor_Wood_Elves_Male_Glade_Lord	LOCKED_STANDARD
wh_dlc05_wef_mini_wood_elves	2041770234	0	wh_dlc05_sc_wef_wood_elves	playable	Wood Elves	Wood Elves	143	wh_dlc05_wef_wood_elves	wh_dlc05_wef_wood_elves	False	False	False	ui\flags\wh_dlc05_wef_wood_elves		ui\flags\wh_dlc05_wef_wood_elves	55	130	80	0	0	0	219	220	189	0	0	0	0	0	0	0	0	0	wh_dlc05_group_wood_elves	0	0	0	0	False	False	143	143	You are attacking the Wood Elves!	You are defending against the Wood Elves!	FACTION_ODA	0	0	0	500	wh_dlc05_vo_culture_Wood_Elves	default	wef		False			False	WH_Wood_Elves	wh_dlc05_vo_actor_Wood_Elves_Male_Glade_Lord	LOCKED_STANDARD
wh_dlc05_wef_mini_wydrioth	2041770265	0	wh_dlc05_sc_wef_wood_elves	playable	Wydrioth	Wydrioth	143	wh_dlc05_wef_wood_elves	wh_dlc05_wef_wood_elves	False	False	False	ui\flags\wh_dlc05_wef_wydrioth		ui\flags\wh_dlc05_wef_wydrioth	166	215	146	0	0	0	90	167	128	0	0	0	0	0	0	0	0	0	wh_dlc05_group_wood_elves	0	0	0	0	False	False	143	143	You are attacking Wydrioth!	You are defending against Wydrioth!	FACTION_ODA	0	0	0	500	wh_dlc05_vo_culture_Wood_Elves	default	wef		False			False	WH_Wood_Elves	wh_dlc05_vo_actor_Wood_Elves_Male_Glade_Lord	LOCKED_STANDARD
wh_dlc05_wef_torgovann	2041770920	0	wh_dlc05_sc_wef_wood_elves	playable	Torgovann	Torgovann	143	wh_dlc05_wef_wood_elves	wh_dlc05_wef_wood_elves	False	False	False	ui\flags\wh_dlc05_wef_torgovann		ui\flags\wh_dlc05_wef_torgovann	114	26	19	0	0	0	144	94	58	0	0	0	0	0	0	0	0	0	wh_dlc05_group_wood_elves	0	0	0	0	False	False	143	143	You are attacking Torgovann!	You are defending against Torgovann!	FACTION_ODA	0	0	0	500	wh_dlc05_vo_culture_Wood_Elves	default	wef		False			False	WH_Wood_Elves	wh_dlc05_vo_actor_Wood_Elves_Male_Glade_Lord	LOCKED_STANDARD
wh_dlc05_wef_wood_elves	2041769881	0	wh_dlc05_sc_wef_wood_elves	playable	Wood Elves	Wood Elves	143	wh_dlc05_wef_wood_elves	wh_dlc05_wef_wood_elves	False	True	False	ui\flags\wh_dlc05_wef_wood_elves		ui\flags\wh_dlc05_wef_wood_elves	55	130	80	0	0	0	219	220	189	0	0	0	0	0	0	0	0	0	wh_dlc05_group_wood_elves	0	0	0	0	False	False	143	143	You are attacking Wood Elves!	You are defending against Wood Elves!	FACTION_ODA	0	0	0	500	wh_dlc05_vo_culture_Wood_Elves	wh_mp_force_gen_wood_elves	wef		False			False	WH_Wood_Elves	wh_dlc05_vo_actor_Wood_Elves_Male_Glade_Lord	LOCKED_STANDARD
wh_dlc05_wef_wood_elves_qb1	2041770904	0	wh_dlc05_sc_wef_wood_elves	playable	Wood Elves	Wood Elves	143	wh_dlc05_wef_wood_elves	wh_dlc05_wef_wood_elves	False	False	False	ui\flags\wh_dlc05_wef_wood_elves_rebels		ui\flags\wh_dlc05_wef_wood_elves_rebels	55	130	80	0	0	0	219	220	189	0	0	0	0	0	0	0	0	0	wh_dlc05_group_wood_elves	0	0	0	0	False	False	143	143	You are attacking the Wood Elves!	You are defending against the Wood Elves!	FACTION_ODA	0	0	0	500	wh_dlc05_vo_culture_Wood_Elves	default	wef		False			True	WH_Wood_Elves	wh_dlc05_vo_actor_Wood_Elves_Male_Glade_Lord	LOCKED_STANDARD
wh_dlc05_wef_wood_elves_qb2	2041770914	0	wh_dlc05_sc_wef_wood_elves	playable	Wood Elves	Wood Elves	143	wh_dlc05_wef_wood_elves	wh_dlc05_wef_wood_elves	False	False	False	ui\flags\wh_dlc05_wef_wood_elves_rebels		ui\flags\wh_dlc05_wef_wood_elves_rebels	55	130	80	0	0	0	219	220	189	0	0	0	0	0	0	0	0	0	wh_dlc05_group_wood_elves	0	0	0	0	False	False	143	143	You are attacking the Wood Elves!	You are defending against the Wood Elves!	FACTION_ODA	0	0	0	500	wh_dlc05_vo_culture_Wood_Elves	default	wef		False			True	WH_Wood_Elves	wh_dlc05_vo_actor_Wood_Elves_Male_Glade_Lord	LOCKED_STANDARD
wh_dlc05_wef_wood_elves_qb3	2041770915	0	wh_dlc05_sc_wef_wood_elves	playable	Torgovann	Torgovann	143	wh_dlc05_wef_wood_elves	wh_dlc05_wef_wood_elves	False	False	False	ui\flags\wh_dlc05_wef_torgovann		ui\flags\wh_dlc05_wef_torgovann	55	130	80	0	0	0	219	220	189	0	0	0	0	0	0	0	0	0	wh_dlc05_group_wood_elves	0	0	0	0	False	False	143	143	You are attacking the Torgovann!	You are defending against the Torgovann!	FACTION_ODA	0	0	0	500	wh_dlc05_vo_culture_Wood_Elves	default	wef		False			True	WH_Wood_Elves	wh_dlc05_vo_actor_Wood_Elves_Male_Glade_Lord	LOCKED_STANDARD
wh_dlc05_wef_wood_elves_rebels	2041770361	0	wh_dlc05_sc_wef_wood_elves	playable	Wood Elf Rebels	Wood Elves	143	wh_dlc05_wef_wood_elves	wh_dlc05_wef_wood_elves	True	False	False	ui\flags\wh_dlc05_wef_wood_elves_rebels		ui\flags\wh_dlc05_wef_wood_elves_rebels	190	114	51	0	0	0	203	204	191	0	0	0	0	0	0	0	0	0	wh_dlc05_group_wood_elves	0	0	0	0	False	False	143	143	You are attacking Wood Elf Rebels!	You are defending against Wood Elf Rebels!	FACTION_ODA	0	0	0	500	wh_dlc05_vo_culture_Wood_Elves	default	wef		False			False	WH_Wood_Elves	wh_dlc05_vo_actor_Wood_Elves_Male_Glade_Lord	LOCKED_STANDARD
wh_dlc05_wef_wydrioth	2041770926	0	wh_dlc05_sc_wef_wood_elves	playable	Wydrioth	Wydrioth	143	wh_dlc05_wef_wood_elves	wh_dlc05_wef_wood_elves	False	False	False	ui\flags\wh_dlc05_wef_wydrioth		ui\flags\wh_dlc05_wef_wydrioth	166	215	146	0	0	0	90	167	128	0	0	0	0	0	0	0	0	0	wh_dlc05_group_wood_elves	0	0	0	0	False	False	143	143	You are attacking Wydrioth!	You are defending against Wydrioth!	FACTION_ODA	0	0	0	500	wh_dlc05_vo_culture_Wood_Elves	default	wef		False			False	WH_Wood_Elves	wh_dlc05_vo_actor_Wood_Elves_Male_Glade_Lord	LOCKED_STANDARD
wh_main_brt_artois	2041769554	0	wh_main_sc_brt_bretonnia	playable	Artois	Artois	162	wh_main_brt_bretonnia	wh_main_brt_bretonnia	False	False	False	ui\flags\wh_main_brt_artois		ui\flags\wh_main_brt_artois	164	69	50	0	0	0	228	180	9	0	0	0	0	0	0	0	0	0	wh_main_group_bretonnia	0	0	0	0	False	False	162	162	You are attacking Artois!	You are defending against Artois!	FACTION_CHOSOKABE	0	0	0	500	wh_main_vo_culture_Bretonnian	default	brt		False			False	WH_Bretonnia	wh_main_vo_actor_Bretonnian_Lord	LOCKED_STANDARD
wh_main_brt_bastonne	2041769579	0	wh_main_sc_brt_bretonnia	playable	Bastonne	Bastonne	162	wh_main_brt_bretonnia	wh_main_brt_bretonnia	False	False	False	ui\flags\wh_main_brt_bastonne		ui\flags\wh_main_brt_bastonne	229	213	46	0	0	0	228	180	9	0	0	0	0	0	0	0	0	0	wh_main_group_bretonnia	0	0	0	0	False	False	162	162	You are attacking Bastonne!	You are defending against Bastonne!	FACTION_CHOSOKABE	0	0	0	500	wh_main_vo_culture_Bretonnian	default	brt		False			False	WH_Bretonnia	wh_main_vo_actor_Bretonnian_Lord	LOCKED_STANDARD
wh_main_brt_bordeleaux	2041769569	0	wh_main_sc_brt_bretonnia	playable	Bordeleaux	Bordeleaux	162	wh_main_brt_bretonnia	wh_main_brt_bretonnia	False	True	False	ui\flags\wh_main_brt_bordeleaux		ui\flags\wh_main_brt_bordeleaux	73	87	154	0	0	0	228	180	9	0	0	0	0	0	0	0	0	0	wh_main_group_bretonnia	0	0	0	0	False	False	162	162	You are attacking Bordeleaux!	You are defending against Bordeleaux!	FACTION_CHOSOKABE	0	0	0	500	wh_main_vo_culture_Bretonnian	wh_mp_force_gen_bretonnia	brt		False			False	WH_Bretonnia	wh_main_vo_actor_Bretonnian_Lord	LOCKED_STANDARD
wh_main_brt_bretonnia	2041769129	0	wh_main_sc_brt_bretonnia	playable	Bretonnia	Bretonnian	162	wh_main_brt_bretonnia	wh_main_brt_bretonnia	False	True	False	ui\flags\wh_main_brt_bretonnia		ui\flags\wh_main_brt_bretonnia	35	31	178	0	0	0	228	180	9	0	0	0	0	0	0	0	0	0	wh_main_group_bretonnia	0	0	0	71	False	False	162	162	You are attacking Bretonnia!	You are defending against Bretonnia!	FACTION_CHOSOKABE	1086324736	1086324736	1086324736	0	wh_main_vo_culture_Bretonnian	wh_mp_force_gen_bretonnia	brt		False			False	WH_Bretonnia	wh_main_vo_actor_Bretonnian_Lord	LOCKED_STANDARD
wh_main_brt_bretonnia_qb1	2041769985	0	wh_main_sc_brt_bretonnia	playable	Bretonnia	Bretonnian	162	wh_main_brt_bretonnia	wh_main_brt_bretonnia	False	False	False	ui\flags\wh_main_brt_bretonnia_rebels		ui\flags\wh_main_brt_bretonnia_rebels	248	244	228	0	0	0	228	180	9	0	0	0	0	0	0	0	0	0	wh_main_group_bretonnia	0	0	0	0	False	False	162	162	You are attacking Bretonnia!	You are defending against Bretonnia!	FACTION_ODA	0	0	0	500	wh_main_vo_culture_Bretonnian	default	brt		False			True	WH_Bretonnia	wh_main_vo_actor_Bretonnian_Lord	LOCKED_STANDARD
wh_main_brt_bretonnia_qb2	2041769987	0	wh_main_sc_brt_bretonnia	playable	Bretonnia	Bretonnian	162	wh_main_brt_bretonnia	wh_main_brt_bretonnia	False	False	False	ui\flags\wh_main_brt_bretonnia_rebels		ui\flags\wh_main_brt_bretonnia_rebels	248	244	228	0	0	0	228	180	9	0	0	0	0	0	0	0	0	0	wh_main_group_bretonnia	0	0	0	0	False	False	162	162	You are attacking Bretonnia!	You are defending against Bretonnia!	FACTION_ODA	0	0	0	500	wh_main_vo_culture_Bretonnian	default	brt		False			True	WH_Bretonnia	wh_main_vo_actor_Bretonnian_Lord	LOCKED_STANDARD
wh_main_brt_bretonnia_qb3	2041769995	0	wh_main_sc_brt_bretonnia	playable	Bretonnia	Bretonnian	162	wh_main_brt_bretonnia	wh_main_brt_bretonnia	False	False	False	ui\flags\wh_main_brt_bretonnia_rebels		ui\flags\wh_main_brt_bretonnia_rebels	248	244	228	0	0	0	228	180	9	0	0	0	0	0	0	0	0	0	wh_main_group_bretonnia	0	0	0	0	False	False	162	162	You are attacking Bretonnia!	You are defending against Bretonnia!	FACTION_ODA	0	0	0	500	wh_main_vo_culture_Bretonnian	default	brt		False			True	WH_Bretonnia	wh_main_vo_actor_Bretonnian_Lord	LOCKED_STANDARD
wh_main_brt_bretonnia_rebels	2041769694	0	wh_main_sc_brt_bretonnia	playable	Bretonnian Rebels	Bretonnian	162	wh_main_brt_bretonnia	wh_main_brt_bretonnia	True	False	False	ui\flags\wh_main_brt_bretonnia_rebels		ui\flags\wh_main_brt_bretonnia_rebels	78	81	171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	wh_main_group_bretonnia	0	0	0	0	False	False	162	162	You are attacking Bretonnian rebels!	You are defending against Bretonnian rebels!	FACTION_ODA	0	0	0	500	wh_main_vo_culture_Bretonnian	default	brt		False			False	WH_Bretonnia	wh_main_vo_actor_Bretonnian_Lord	LOCKED_STANDARD
wh_main_brt_carcassonne	2041769591	0	wh_main_sc_brt_bretonnia	playable	Carcassonne	Carcassonne	162	wh_main_brt_bretonnia	wh_main_brt_bretonnia	False	True	False	ui\flags\wh_main_brt_carcassonne		ui\flags\wh_main_brt_carcassonne	163	52	31	0	0	0	228	180	9	0	0	0	0	0	0	0	0	0	wh_main_group_bretonnia	0	0	0	0	False	False	162	162	You are attacking Carcassonne!	You are defending against Carcassonne!	FACTION_CHOSOKABE	0	0	0	500	wh_main_vo_culture_Bretonnian	wh_mp_force_gen_bretonnia	brt		False			False	WH_Bretonnia	wh_main_vo_actor_Bretonnian_Lord	LOCKED_STANDARD
wh_main_brt_lyonesse	2041769560	0	wh_main_sc_brt_bretonnia	playable	Lyonesse	Lyonesse	162	wh_main_brt_bretonnia	wh_main_brt_bretonnia	False	False	False	ui\flags\wh_main_brt_lyonesse		ui\flags\wh_main_brt_lyonesse	197	191	150	0	0	0	228	180	9	0	0	0	0	0	0	0	0	0	wh_main_group_bretonnia	0	0	0	0	False	False	162	162	You are attacking Lyonesse!	You are defending against Lyonesse!	FACTION_CHOSOKABE	0	0	0	500	wh_main_vo_culture_Bretonnian	default	brt		False			False	WH_Bretonnia	wh_main_vo_actor_Bretonnian_Lord	LOCKED_STANDARD
wh_main_brt_parravon	2041769585	0	wh_main_sc_brt_bretonnia	playable	Parravon	Parravon	162	wh_main_brt_bretonnia	wh_main_brt_bretonnia	False	False	False	ui\flags\wh_main_brt_parravon		ui\flags\wh_main_brt_parravon	40	40	40	0	0	0	228	180	9	0	0	0	0	0	0	0	0	0	wh_main_group_bretonnia	0	0	0	0	False	False	162	162	You are attacking Parravon!	You are defending against Parravon!	FACTION_CHOSOKABE	0	0	0	500	wh_main_vo_culture_Bretonnian	default	brt		False			False	WH_Bretonnia	wh_main_vo_actor_Bretonnian_Lord	LOCKED_STANDARD
wh_main_chs_chaos	2041769037	0	wh_main_sc_chs_chaos	playable	Warriors of Chaos	Chaos	98	wh_main_chs_chaos	wh_main_chs_chaos	False	True	False	ui\flags\wh_main_chs_chaos		ui\flags\wh_main_chs_chaos	41	40	46	0	0	0	228	180	9	0	0	0	0	0	0	0	0	0	wh_main_group_chaos	0	0	0	71	False	False	98	98	You are attacking Warriors of Chaos!	You are defending against Warriors of Chaos!	FACTION_CHOSOKABE	1086324736	1086324736	1086324736	500	wh_main_vo_culture_Chaos	wh_mp_force_gen_chaos	emp		False			False	WH_Chaos	wh_main_vo_actor_Chaos_MarauderChieftain	LOCKED_HORDE
wh_main_chs_chaos_qb1	2041769996	0	wh_main_sc_chs_chaos	playable	Chaos	Chaos	98	wh_main_chs_chaos		False	False	False	ui\flags\wh_main_chs_chaos_rebels		ui\flags\wh_main_chs_chaos_rebels	111	91	91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	wh_main_group_chaos	0	0	0	0	False	False	98	98	You are attacking Chaos!	You are defending against Chaos!	FACTION_ODA	0	0	0	500	wh_main_vo_culture_Chaos	default	emp		False			True	WH_Chaos	wh_main_vo_actor_Chaos_MarauderChieftain	LOCKED_HORDE
wh_main_chs_chaos_qb2	2041770006	0	wh_main_sc_chs_chaos	playable	Chaos	Chaos	98	wh_main_chs_chaos		False	False	False	ui\flags\wh_main_chs_chaos_rebels		ui\flags\wh_main_chs_chaos_rebels	111	91	91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	wh_main_group_chaos	0	0	0	0	False	False	98	98	You are attacking Chaos!	You are defending against Chaos!	FACTION_ODA	0	0	0	500	wh_main_vo_culture_Chaos	default	emp		False			True	WH_Chaos	wh_main_vo_actor_Chaos_MarauderChieftain	LOCKED_HORDE
