cai_construction_system_building_values_tables
0
unknown	unknown2	building_or_building_range_start_inclusive	building_range_end_inclusive	building_super_chain	cai_construction_system_category	cai_construction_system_category_group	unknown8	culture	unknown10	unknown11	unknown12	unknown13	unknown14	unknown15	unknown16	unknown17	unknown18	unknown19	unknown20	unknown21	unknown22	unknown23	unknown24	unknown25	unknown26	score_end_inclusive	score_or_score_start_inclusive	unknown29
		wh_main_nor_outpost_major_human_1	wh_main_nor_outpost_major_human_3			cai_military_group				-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	35	25	
		wh_main_nor_outpost_major_human_1	wh_main_nor_outpost_major_human_3			cai_support_group				-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	35	25	
		wh_main_nor_outpost_minor_human_1_coast	wh_main_nor_outpost_minor_human_3_coast			cai_military_group				-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	35	25	
		wh_main_nor_outpost_minor_human_1_coast	wh_main_nor_outpost_minor_human_3_coast			cai_support_group				-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	35	25	
		wh_main_nor_outpost_minor_human_1	wh_main_nor_outpost_minor_human_3			cai_military_group				-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	35	25	
		wh_main_nor_outpost_minor_human_1	wh_main_nor_outpost_minor_human_3			cai_support_group				-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	35	25	
		wh_main_nor_port	wh_main_nor_port			cai_support_group				-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	60	60	
		wh_main_nor_settlement_major_1_coast	wh_main_nor_settlement_major_3_coast			cai_support_group				-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	120	120	
		wh_main_nor_settlement_major_1	wh_main_nor_settlement_major_3			cai_support_group				-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	120	120	
		wh_main_nor_settlement_minor_1_coast	wh_main_nor_settlement_minor_3_coast			cai_support_group				-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	120	120	
		wh_main_nor_settlement_minor_1	wh_main_nor_settlement_minor_3			cai_military_group				-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	120	120	
		wh_main_nor_settlement_minor_1	wh_main_nor_settlement_minor_3			cai_support_group				-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	120	120	
		wh_main_nor_smith_1	wh_main_nor_smith_1			cai_military_group				-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	180	180	
		wh_main_nor_stables_1	wh_main_nor_stables_2			cai_military_group				-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	180	120	
		wh_main_nor_worship_1	wh_main_nor_worship_2			cai_military_group				-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	180	120	
		wh_main_savage_boars_1	wh_main_savage_boars_1			cai_military_group				-1	-1	0	0	0	0	0	0	0	0	260	280	260	280	0	0	180	180	
		wh_main_savage_boss_1	wh_main_savage_boss_2			cai_military_group				-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	180	120	
		wh_main_savage_garrison_1	wh_main_savage_garrison_2			cai_military_group				-1	-1	0	0	0	0	0	0	-1	0	0	50	0	50	0	0	150	100	
		wh_main_savage_military_1	wh_main_savage_military_3			cai_military_group				-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	180	75	
		wh_main_savage_settlement_major_1_coast	wh_main_savage_settlement_major_3_coast			cai_military_group				-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	120	120	
		wh_main_savage_settlement_major_1_coast	wh_main_savage_settlement_major_3_coast			cai_support_group				-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	120	120	
		wh_main_savage_settlement_major_1	wh_main_savage_settlement_major_3			cai_military_group				-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	120	120	
		wh_main_savage_settlement_major_1	wh_main_savage_settlement_major_3			cai_support_group				-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	120	120	
		wh_main_savage_settlement_minor_1_coast	wh_main_savage_settlement_minor_3_coast			cai_military_group				-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	120	120	
		wh_main_savage_settlement_minor_1_coast	wh_main_savage_settlement_minor_3_coast			cai_support_group				-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	120	120	
		wh_main_savage_settlement_minor_1	wh_main_savage_settlement_minor_3			cai_military_group				-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	120	120	
		wh_main_savage_settlement_minor_1	wh_main_savage_settlement_minor_3			cai_support_group				-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	120	120	
		wh_main_special_archecclesiatium	wh_main_special_archecclesiatium			cai_military_group				-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	360	360	
		wh_main_special_blazing_sun_chapterhouse	wh_main_special_blazing_sun_chapterhouse			cai_military_group				-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	360	360	
		wh_main_special_bokha_palace	wh_main_special_bokha_palace			cai_military_group				-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	360	360	
		wh_main_special_bordeleaux_vineyards_1	wh_main_special_bordeleaux_vineyards_4			cai_support_group				-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	300	70	
		wh_main_special_brightstone_mine	wh_main_special_brightstone_mine			cai_support_group				-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	300	300	
		wh_main_special_college_of_magic_vampires	wh_main_special_college_of_magic_vampires			cai_military_group				0	0	500	500	500	500	0	0	-1	-1	0	0	0	0	0	0	500	500	
		wh_main_special_college_of_magic	wh_main_special_college_of_magic			cai_military_group				-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	800	800	
		wh_main_special_conclave_of_magic_vampires	wh_main_special_conclave_of_magic_vampires			cai_military_group				0	0	200	200	200	200	0	0	-1	-1	0	0	0	0	0	0	500	500	
		wh_main_special_conclave_of_magic	wh_main_special_conclave_of_magic			cai_military_group				0	0	500	500	500	500	0	0	-1	-1	0	0	0	0	0	0	800	800	
		wh_main_special_erengrad_port_1	wh_main_special_erengrad_port_3			cai_military_group				-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	360	60	
		wh_main_special_erengrad_port_1	wh_main_special_erengrad_port_3			cai_support_group				-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	360	60	
		wh_main_special_great_slayer_shrine	wh_main_special_great_slayer_shrine			cai_support_group				-1	-1	0	0	0	0	0	0	0	0	460	460	460	460	0	0	360	360	
		wh_main_special_great_temple_of_ulric	wh_main_special_great_temple_of_ulric			cai_support_group				-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	360	360	
		wh_main_special_high_king_throne_hall	wh_main_special_high_king_throne_hall			cai_support_group				-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	360	360	
		wh_main_special_knights_panther_chapterhouse	wh_main_special_knights_panther_chapterhouse			cai_military_group				-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	240	240	
		wh_main_special_marienburg_port_1	wh_main_special_marienburg_port_3			cai_military_group				-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	360	60	
		wh_main_special_marienburg_port_1	wh_main_special_marienburg_port_3			cai_support_group				-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	360	60	
		wh_main_special_nuln_cannon_foundry	wh_main_special_nuln_cannon_foundry			cai_military_group				-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	240	240	
		wh_main_special_nuln_gunnery_school	wh_main_special_nuln_gunnery_school			cai_military_group				-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	360	360	
		wh_main_special_reiksfort	wh_main_special_reiksfort			cai_military_group				-1	-1	0	0	0	0	0	0	0	0	340	340	340	340	0	0	240	240	
		wh_main_special_savage_orc_camp_1	wh_main_special_savage_orc_camp_3			cai_military_group				-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	60	25	
		wh_main_special_savage_orc_camp_1	wh_main_special_savage_orc_camp_3			cai_support_group				-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	60	25	
		wh_main_special_settlement_altdorf_1_brt	wh_main_special_settlement_altdorf_5_brt			cai_military_group				-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	240	240	
		wh_main_special_settlement_altdorf_1_brt	wh_main_special_settlement_altdorf_5_brt			cai_support_group				-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	240	240	
		wh_main_special_settlement_altdorf_1_emp	wh_main_special_settlement_altdorf_5_emp			cai_military_group				-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	240	240	
		wh_main_special_settlement_altdorf_1_emp	wh_main_special_settlement_altdorf_5_emp			cai_support_group				-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	240	240	
		wh_main_special_settlement_altdorf_1_vmp	wh_main_special_settlement_altdorf_5_vmp			cai_military_group				-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	240	240	
		wh_main_special_settlement_altdorf_1_vmp	wh_main_special_settlement_altdorf_5_vmp			cai_support_group				-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	240	240	
		wh_main_special_settlement_black_crag_1_dwf	wh_main_special_settlement_black_crag_5_dwf			cai_military_group				-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	240	240	
		wh_main_special_settlement_black_crag_1_dwf	wh_main_special_settlement_black_crag_5_dwf			cai_support_group				-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	240	240	
		wh_main_special_settlement_black_crag_1_grn	wh_main_special_settlement_black_crag_5_grn			cai_military_group				-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	240	240	
		wh_main_special_settlement_black_crag_1_grn	wh_main_special_settlement_black_crag_5_grn			cai_support_group				-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	240	240	
		wh_main_special_settlement_black_crag_1_norsca	wh_main_special_settlement_black_crag_3_norsca			cai_support_group				-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	240	240	
		wh_main_special_settlement_black_crag_1_savage	wh_main_special_settlement_black_crag_3_savage			cai_military_group				-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	240	240	
		wh_main_special_settlement_black_crag_1_savage	wh_main_special_settlement_black_crag_3_savage			cai_support_group				-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	240	240	
		wh_main_special_settlement_castle_drakenhof_1_brt	wh_main_special_settlement_castle_drakenhof_5_brt			cai_military_group				-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	240	240	
		wh_main_special_settlement_castle_drakenhof_1_brt	wh_main_special_settlement_castle_drakenhof_5_brt			cai_support_group				-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	240	240	
		wh_main_special_settlement_castle_drakenhof_1_emp	wh_main_special_settlement_castle_drakenhof_5_emp			cai_military_group				-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	240	240	
		wh_main_special_settlement_castle_drakenhof_1_emp	wh_main_special_settlement_castle_drakenhof_5_emp			cai_support_group				-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	240	240	
		wh_main_special_settlement_castle_drakenhof_1_vmp	wh_main_special_settlement_castle_drakenhof_5_vmp			cai_military_group				-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	240	240	
		wh_main_special_settlement_castle_drakenhof_1_vmp	wh_main_special_settlement_castle_drakenhof_5_vmp			cai_support_group				-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	240	240	
		wh_main_special_settlement_couronne_1_brt	wh_main_special_settlement_couronne_5_brt			cai_military_group				-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	240	240	
		wh_main_special_settlement_couronne_1_brt	wh_main_special_settlement_couronne_5_brt			cai_support_group				-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	240	240	
		wh_main_special_settlement_couronne_1_emp	wh_main_special_settlement_couronne_5_emp			cai_military_group				-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	240	240	
		wh_main_special_settlement_couronne_1_emp	wh_main_special_settlement_couronne_5_emp			cai_support_group				-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	240	240	
		wh_main_special_settlement_couronne_1_vmp	wh_main_special_settlement_couronne_5_vmp			cai_military_group				-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	240	240	
		wh_main_special_settlement_couronne_1_vmp	wh_main_special_settlement_couronne_5_vmp			cai_support_group				-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	240	240	
		wh_main_special_settlement_eight_peaks_1_dwf	wh_main_special_settlement_eight_peaks_5_dwf			cai_military_group				-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	240	240	
		wh_main_special_settlement_eight_peaks_1_dwf	wh_main_special_settlement_eight_peaks_5_dwf			cai_support_group				-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	240	240	
		wh_main_special_settlement_eight_peaks_1_grn	wh_main_special_settlement_eight_peaks_5_grn			cai_military_group				-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	240	240	
		wh_main_special_settlement_eight_peaks_1_grn	wh_main_special_settlement_eight_peaks_5_grn			cai_support_group				-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	240	240	
		wh_main_special_settlement_eight_peaks_1_norsca	wh_main_special_settlement_eight_peaks_3_norsca			cai_support_group				-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	240	240	
		wh_main_special_settlement_eight_peaks_1_savage	wh_main_special_settlement_eight_peaks_3_savage			cai_military_group				-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	240	240	
		wh_main_special_settlement_eight_peaks_1_savage	wh_main_special_settlement_eight_peaks_3_savage			cai_support_group				-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	240	240	
		wh_main_special_settlement_karaz_a_karak_1_dwf	wh_main_special_settlement_karaz_a_karak_5_dwf			cai_military_group				-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	240	240	
		wh_main_special_settlement_karaz_a_karak_1_dwf	wh_main_special_settlement_karaz_a_karak_5_dwf			cai_support_group				-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	240	240	
		wh_main_special_settlement_karaz_a_karak_1_grn	wh_main_special_settlement_karaz_a_karak_5_grn			cai_military_group				-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	240	240	
		wh_main_special_settlement_karaz_a_karak_1_grn	wh_main_special_settlement_karaz_a_karak_5_grn			cai_support_group				-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	240	240	
		wh_main_special_settlement_karaz_a_karak_1_norsca	wh_main_special_settlement_karaz_a_karak_3_norsca			cai_support_group				-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	240	240	
		wh_main_special_settlement_karaz_a_karak_1_savage	wh_main_special_settlement_karaz_a_karak_3_savage			cai_military_group				-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	240	240	
		wh_main_special_settlement_karaz_a_karak_1_savage	wh_main_special_settlement_karaz_a_karak_3_savage			cai_support_group				-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	240	240	
		wh_main_special_settlement_kislev_1_brt	wh_main_special_settlement_kislev_5_brt			cai_military_group				-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	240	240	
		wh_main_special_settlement_kislev_1_brt	wh_main_special_settlement_kislev_5_brt			cai_support_group				-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	240	240	
		wh_main_special_settlement_kislev_1_emp	wh_main_special_settlement_kislev_5_emp			cai_military_group				-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	240	240	
		wh_main_special_settlement_kislev_1_emp	wh_main_special_settlement_kislev_5_emp			cai_support_group				-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	240	240	
		wh_main_special_settlement_kislev_1_ksl	wh_main_special_settlement_kislev_5_ksl			cai_military_group				-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	240	240	
		wh_main_special_settlement_kislev_1_ksl	wh_main_special_settlement_kislev_5_ksl			cai_support_group				-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	240	240	
		wh_main_special_settlement_kislev_1_vmp	wh_main_special_settlement_kislev_5_vmp			cai_military_group				-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	240	240	
		wh_main_special_settlement_kislev_1_vmp	wh_main_special_settlement_kislev_5_vmp			cai_support_group				-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	240	240	
		wh_main_special_settlement_miragliano_1_brt	wh_main_special_settlement_miragliano_5_brt			cai_military_group				-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	240	240	
		wh_main_special_settlement_miragliano_1_brt	wh_main_special_settlement_miragliano_5_brt			cai_support_group				-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	240	240	
		wh_main_special_settlement_miragliano_1_emp	wh_main_special_settlement_miragliano_5_emp			cai_military_group				-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	240	240	
		wh_main_special_settlement_miragliano_1_emp	wh_main_special_settlement_miragliano_5_emp			cai_support_group				-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	240	240	
		wh_main_special_settlement_miragliano_1_teb	wh_main_special_settlement_miragliano_5_teb			cai_military_group				-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	240	240	
		wh_main_special_settlement_miragliano_1_teb	wh_main_special_settlement_miragliano_5_teb			cai_support_group				-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	240	240	
		wh_main_special_settlement_miragliano_1_vmp	wh_main_special_settlement_miragliano_5_vmp			cai_military_group				-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	240	240	
		wh_main_special_settlement_miragliano_1_vmp	wh_main_special_settlement_miragliano_5_vmp			cai_support_group				-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	240	240	
		wh_main_special_tournament_grounds	wh_main_special_tournament_grounds			cai_military_group				-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	360	360	
		wh_main_talabec_worship_1	wh_main_talabec_worship_2			cai_support_group				-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	300	240	
		wh_main_teb_port_1	wh_main_teb_port_3			cai_support_group				-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	360	60	
		wh_main_teb_walls_1	wh_main_teb_walls_3			cai_support_group				-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	300	180	
		wh_main_teb_worship_1	wh_main_teb_worship_2			cai_support_group				-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	300	240	
		wh_main_vmp_armoury_1	wh_main_vmp_armoury_2			cai_military_group				-1	-1	0	0	0	0	0	0	0	0	240	180	200	150	40	30	200	150	
		wh_main_vmp_balefire_1	wh_main_vmp_balefire_3			cai_support_group				-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	240	120	
		wh_main_vmp_bindingcircle_1	wh_main_vmp_bindingcircle_3			cai_military_group				-1	-1	0	0	0	0	0	0	0	0	260	220	260	220	0	0	240	120	
		wh_main_vmp_cemetary_1	wh_main_vmp_cemetary_3			cai_military_group				-1	-1	0	0	0	0	0	0	0	0	200	190	200	190	0	0	180	90	
		wh_main_vmp_forest_1	wh_main_vmp_forest_2			cai_military_group				-1	-1	0	0	0	0	0	0	0	0	200	160	200	160	0	0	180	60	
		wh_main_vmp_garrison_1	wh_main_vmp_garrison_2			cai_support_group				-1	-1	0	0	0	0	0	0	-1	0	0	50	0	50	0	0	200	100	
		wh_main_vmp_necromancers_1	wh_main_vmp_necromancers_2			cai_military_group				0	0	140	140	140	140	0	0	0	0	200	160	150	120	50	40	450	450	
		wh_main_vmp_ossuary_1	wh_main_vmp_ossuary_3			cai_support_group				-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	180	60	
		wh_main_vmp_outpostnorsca_major_1_coast	wh_main_vmp_outpostnorsca_major_5_coast			cai_military_group				-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	120	25	
		wh_main_vmp_outpostnorsca_major_1_coast	wh_main_vmp_outpostnorsca_major_5_coast			cai_support_group				-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	120	25	
		wh_main_vmp_outpostnorsca_major_1	wh_main_vmp_outpostnorsca_major_5			cai_military_group				-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	120	25	
		wh_main_vmp_outpostnorsca_major_1	wh_main_vmp_outpostnorsca_major_5			cai_support_group				-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	120	25	
		wh_main_vmp_outpostnorsca_minor_1_coast	wh_main_vmp_outpostnorsca_minor_3_coast			cai_military_group				-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	120	25	
		wh_main_vmp_outpostnorsca_minor_1_coast	wh_main_vmp_outpostnorsca_minor_3_coast			cai_support_group				-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	120	25	
		wh_main_vmp_outpostnorsca_minor_1	wh_main_vmp_outpostnorsca_minor_3			cai_military_group				-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	120	25	
		wh_main_vmp_outpostnorsca_minor_1	wh_main_vmp_outpostnorsca_minor_3			cai_support_group				-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	120	25	
		wh_main_vmp_port_1	wh_main_vmp_port_3			cai_support_group				-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	360	60	
		wh_main_vmp_repression_1	wh_main_vmp_repression_2			cai_support_group				-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	240	180	
		wh_main_vmp_resource_dyes_1	wh_main_vmp_resource_dyes_3			cai_support_group				-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	360	90	
		wh_main_vmp_resource_furs_1	wh_main_vmp_resource_furs_3			cai_support_group				-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	360	90	
		wh_main_vmp_resource_gold_1	wh_main_vmp_resource_gold_3			cai_support_group				-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	360	240	
		wh_main_vmp_resource_iron_1	wh_main_vmp_resource_iron_3			cai_support_group				-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	360	90	
		wh_main_vmp_resource_iron_military	wh_main_vmp_resource_iron_military			cai_military_group				-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	180	180	
		wh_main_vmp_resource_marble_1	wh_main_vmp_resource_marble_3			cai_support_group				-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	360	90	
		wh_main_vmp_resource_pastures_1	wh_main_vmp_resource_pastures_3			cai_support_group				-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	360	90	
		wh_main_vmp_resource_pastures_timber_military	wh_main_vmp_resource_pastures_timber_military			cai_military_group				-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	180	180	
		wh_main_vmp_resource_pottery_1	wh_main_vmp_resource_pottery_3			cai_support_group				-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	360	90	
		wh_main_vmp_resource_salt_1	wh_main_vmp_resource_salt_3			cai_support_group				-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	360	90	
		wh_main_vmp_resource_timber_1	wh_main_vmp_resource_timber_3			cai_support_group				-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	360	90	
		wh_main_vmp_resource_wine_1	wh_main_vmp_resource_wine_3			cai_support_group				-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	360	90	
		wh_main_vmp_settlement_major_1_coast	wh_main_vmp_settlement_major_5_coast			cai_military_group				-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	120	120	
		wh_main_vmp_settlement_major_1_coast	wh_main_vmp_settlement_major_5_coast			cai_support_group				-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	120	120	
		wh_main_vmp_settlement_major_1	wh_main_vmp_settlement_major_5			cai_military_group				-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	120	120	
		wh_main_vmp_settlement_major_1	wh_main_vmp_settlement_major_5			cai_support_group				-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	120	120	
		wh_main_vmp_settlement_minor_1_coast	wh_main_vmp_settlement_minor_3_coast			cai_military_group				-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	120	120	
		wh_main_vmp_settlement_minor_1_coast	wh_main_vmp_settlement_minor_3_coast			cai_support_group				-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	120	120	
		wh_main_vmp_settlement_minor_1	wh_main_vmp_settlement_minor_3			cai_military_group				-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	120	120	
		wh_main_vmp_settlement_minor_1	wh_main_vmp_settlement_minor_3			cai_support_group				-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	120	120	
		wh_main_vmp_vampires_1	wh_main_vmp_vampires_2			cai_military_group				0	0	140	140	140	140	0	0	0	0	200	160	150	120	50	40	450	450	
		wh_main_vmp_walls_1	wh_main_vmp_walls_3			cai_support_group				-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	300	180	
		wh_pro02_VAMPIRES_isabella_unique	wh_pro02_VAMPIRES_isabella_unique			cai_military_group				-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	60	25	
