event_feed_message_events_tables
3
event	flavour_text	group	image	secondary_detail	target	layout	layout_data	sound_event	context_located	unknown10
conquest_settlement_capital_captured	wh_event_feed_string_all_null	wh_event_feed_cult_empire	emp/army_morale_up	wh_event_feed_string_conquest_settlement_captured_secondary_detail	event_feed_target_conquest_occupier_faction	standard	event_feed_none	UI_CAM_POPUP_Message_Event_Negative	event_feed_none	
conquest_settlement_capital_captured	wh_event_feed_string_all_null	wh_event_feed_cult_greenskins	grn/land_victory	wh_event_feed_string_conquest_settlement_captured_secondary_detail	event_feed_target_conquest_occupier_faction	standard	event_feed_none	UI_CAM_POPUP_Message_Event_Negative	event_feed_none	
conquest_settlement_capital_captured	wh_event_feed_string_all_null	wh_event_feed_cult_vampire_counts	vmp/celebration	wh_event_feed_string_conquest_settlement_captured_secondary_detail	event_feed_target_conquest_occupier_faction	standard	event_feed_none	UI_CAM_POPUP_Message_Event_Negative	event_feed_none	
conquest_settlement_captured	wh_event_feed_string_all_null	wh2_main_event_feed_cult_dark_elves	def/settlement_lost	wh_event_feed_string_conquest_settlement_lost_secondary_detail	event_feed_target_conquest_captured_from	standard	event_feed_none	UI_CAM_POPUP_Message_Event_Negative	event_feed_none	
conquest_settlement_captured	wh_event_feed_string_all_null	wh2_main_event_feed_cult_high_elves	hef/settlement_lost	wh_event_feed_string_conquest_settlement_lost_secondary_detail	event_feed_target_conquest_captured_from	standard	event_feed_none	UI_CAM_POPUP_Message_Event_Negative	event_feed_none	
conquest_settlement_captured	wh_event_feed_string_all_null	wh2_main_event_feed_cult_lizardmen	lzd/settlement_lost	wh_event_feed_string_conquest_settlement_lost_secondary_detail	event_feed_target_conquest_captured_from	standard	event_feed_none	UI_CAM_POPUP_Message_Event_Negative	event_feed_none	
conquest_settlement_captured	wh_event_feed_string_all_null	wh2_main_event_feed_cult_skaven	skv/settlement_lost	wh_event_feed_string_conquest_settlement_lost_secondary_detail	event_feed_target_conquest_captured_from	standard	event_feed_none	UI_CAM_POPUP_Message_Event_Negative	event_feed_none	
conquest_settlement_captured	wh_event_feed_string_all_null	wh_dlc03_event_feed_cult_beastmen	chs/generic	wh_event_feed_string_conquest_settlement_lost_secondary_detail	event_feed_target_conquest_captured_from	standard	event_feed_none	UI_CAM_POPUP_Message_Event_Negative	event_feed_none	
conquest_settlement_captured	wh_event_feed_string_all_null	wh_dlc05_event_feed_cult_wood_elves	wef/settlement_lost	wh_event_feed_string_conquest_settlement_lost_secondary_detail	event_feed_target_conquest_captured_from	standard	event_feed_none	UI_CAM_POPUP_Message_Event_Negative	event_feed_none	
conquest_settlement_captured	wh_event_feed_string_all_null	wh_dlc07_feed_cult_bretonnia	brt/settlement_lost	wh_event_feed_string_conquest_settlement_lost_secondary_detail	event_feed_target_conquest_captured_from	standard	event_feed_none	UI_CAM_POPUP_Message_Event_Negative	event_feed_none	
conquest_settlement_captured	wh_event_feed_string_all_null	wh_event_feed_cult_chaos	chs/besieged	wh_event_feed_string_conquest_settlement_lost_secondary_detail	event_feed_target_conquest_captured_from	standard	event_feed_none	UI_CAM_POPUP_Message_Event_Negative	event_feed_none	
conquest_settlement_captured	wh_event_feed_string_all_null	wh_event_feed_cult_dwarfs	dwf/settlement_lost	wh_event_feed_string_conquest_settlement_lost_secondary_detail	event_feed_target_conquest_captured_from	standard	event_feed_none	UI_CAM_POPUP_Message_Event_Negative	event_feed_none	
conquest_settlement_captured	wh_event_feed_string_all_null	wh_event_feed_cult_empire	emp/settlement_lost	wh_event_feed_string_conquest_settlement_lost_secondary_detail	event_feed_target_conquest_captured_from	standard	event_feed_none	UI_CAM_POPUP_Message_Event_Negative	event_feed_none	
conquest_settlement_captured	wh_event_feed_string_all_null	wh_event_feed_cult_greenskins	grn/settlement_lost	wh_event_feed_string_conquest_settlement_lost_secondary_detail	event_feed_target_conquest_captured_from	standard	event_feed_none	UI_CAM_POPUP_Message_Event_Negative	event_feed_none	
conquest_settlement_captured	wh_event_feed_string_all_null	wh_event_feed_cult_vampire_counts	vmp/settlement_lost	wh_event_feed_string_conquest_settlement_lost_secondary_detail	event_feed_target_conquest_captured_from	standard	event_feed_none	UI_CAM_POPUP_Message_Event_Negative	event_feed_none	
conquest_settlement_captured	wh_event_feed_string_all_null	wh2_main_event_feed_cult_dark_elves	def/army_morale_up	wh_event_feed_string_conquest_settlement_captured_secondary_detail	event_feed_target_conquest_occupier_faction	standard	event_feed_none	UI_CAM_POPUP_Message_Event_Positive	event_feed_none	
conquest_settlement_captured	wh_event_feed_string_all_null	wh2_main_event_feed_cult_high_elves	hef/army_morale_up	wh_event_feed_string_conquest_settlement_captured_secondary_detail	event_feed_target_conquest_occupier_faction	standard	event_feed_none	UI_CAM_POPUP_Message_Event_Positive	event_feed_none	
conquest_settlement_captured	wh_event_feed_string_all_null	wh2_main_event_feed_cult_lizardmen	lzd/army_morale_up	wh_event_feed_string_conquest_settlement_captured_secondary_detail	event_feed_target_conquest_occupier_faction	standard	event_feed_none	UI_CAM_POPUP_Message_Event_Positive	event_feed_none	
conquest_settlement_captured	wh_event_feed_string_all_null	wh2_main_event_feed_cult_skaven	skv/army_morale_up	wh_event_feed_string_conquest_settlement_captured_secondary_detail	event_feed_target_conquest_occupier_faction	standard	event_feed_none	UI_CAM_POPUP_Message_Event_Positive	event_feed_none	
conquest_settlement_captured	wh_event_feed_string_all_null	wh_dlc03_event_feed_cult_beastmen	chs/generic	wh_event_feed_string_conquest_settlement_captured_secondary_detail	event_feed_target_conquest_occupier_faction	standard	event_feed_none	UI_CAM_POPUP_Message_Event_Positive	event_feed_none	
conquest_settlement_captured	wh_event_feed_string_all_null	wh_dlc05_event_feed_cult_wood_elves	wef/army_morale_up	wh_event_feed_string_conquest_settlement_captured_secondary_detail	event_feed_target_conquest_occupier_faction	standard	event_feed_none	UI_CAM_POPUP_Message_Event_Positive	event_feed_none	
conquest_settlement_captured	wh_event_feed_string_all_null	wh_dlc07_feed_cult_bretonnia	brt/army_morale_up	wh_event_feed_string_conquest_settlement_captured_secondary_detail	event_feed_target_conquest_occupier_faction	standard	event_feed_none	UI_CAM_POPUP_Message_Event_Positive	event_feed_none	
conquest_settlement_captured	wh_event_feed_string_all_null	wh_event_feed_cult_chaos	chs/besieged	wh_event_feed_string_conquest_settlement_captured_secondary_detail	event_feed_target_conquest_occupier_faction	standard	event_feed_none	UI_CAM_POPUP_Message_Event_Positive	event_feed_none	
conquest_settlement_captured	wh_event_feed_string_all_null	wh_event_feed_cult_dwarfs	dwf/besieged	wh_event_feed_string_conquest_settlement_captured_secondary_detail	event_feed_target_conquest_occupier_faction	standard	event_feed_none	UI_CAM_POPUP_Message_Event_Positive	event_feed_none	
conquest_settlement_captured	wh_event_feed_string_all_null	wh_event_feed_cult_empire	emp/army_morale_up	wh_event_feed_string_conquest_settlement_captured_secondary_detail	event_feed_target_conquest_occupier_faction	standard	event_feed_none	UI_CAM_POPUP_Message_Event_Positive	event_feed_none	
conquest_settlement_captured	wh_event_feed_string_all_null	wh_event_feed_cult_greenskins	grn/land_victory	wh_event_feed_string_conquest_settlement_captured_secondary_detail	event_feed_target_conquest_occupier_faction	standard	event_feed_none	UI_CAM_POPUP_Message_Event_Positive	event_feed_none	
conquest_settlement_captured	wh_event_feed_string_all_null	wh_event_feed_cult_vampire_counts	vmp/celebration	wh_event_feed_string_conquest_settlement_captured_secondary_detail	event_feed_target_conquest_occupier_faction	standard	event_feed_none	UI_CAM_POPUP_Message_Event_Positive	event_feed_none	
conquest_settlement_surrender_warning	wh_event_feed_string_conquest_settlement_surrender_warning_description	wh2_main_event_feed_cult_dark_elves	def/besieged	wh_event_feed_string_conquest_settlement_surrender_warning_secondary_detail	event_feed_target_settlement_faction	standard	event_feed_none	UI_CAM_POPUP_Message_Event_Negative	event_feed_none	
conquest_settlement_surrender_warning	wh_event_feed_string_conquest_settlement_surrender_warning_description	wh2_main_event_feed_cult_high_elves	hef/besieged	wh_event_feed_string_conquest_settlement_surrender_warning_secondary_detail	event_feed_target_settlement_faction	standard	event_feed_none	UI_CAM_POPUP_Message_Event_Negative	event_feed_none	
conquest_settlement_surrender_warning	wh_event_feed_string_conquest_settlement_surrender_warning_description	wh2_main_event_feed_cult_lizardmen	lzd/besieged	wh_event_feed_string_conquest_settlement_surrender_warning_secondary_detail	event_feed_target_settlement_faction	standard	event_feed_none	UI_CAM_POPUP_Message_Event_Negative	event_feed_none	
conquest_settlement_surrender_warning	wh_event_feed_string_conquest_settlement_surrender_warning_description	wh2_main_event_feed_cult_skaven	skv/besieged	wh_event_feed_string_conquest_settlement_surrender_warning_secondary_detail	event_feed_target_settlement_faction	standard	event_feed_none	UI_CAM_POPUP_Message_Event_Negative	event_feed_none	
conquest_settlement_surrender_warning	wh_event_feed_string_conquest_settlement_surrender_warning_description	wh_dlc03_event_feed_cult_beastmen	chs/generic	wh_event_feed_string_conquest_settlement_surrender_warning_secondary_detail	event_feed_target_settlement_faction	standard	event_feed_none	UI_CAM_POPUP_Message_Event_Negative	event_feed_none	
conquest_settlement_surrender_warning	wh_event_feed_string_conquest_settlement_surrender_warning_description	wh_dlc05_event_feed_cult_wood_elves	wef/besieged	wh_event_feed_string_conquest_settlement_surrender_warning_secondary_detail	event_feed_target_settlement_faction	standard	event_feed_none	UI_CAM_POPUP_Message_Event_Negative	event_feed_none	
conquest_settlement_surrender_warning	wh_event_feed_string_conquest_settlement_surrender_warning_description	wh_dlc07_feed_cult_bretonnia	brt/besieged	wh_event_feed_string_conquest_settlement_surrender_warning_secondary_detail	event_feed_target_settlement_faction	standard	event_feed_none	UI_CAM_POPUP_Message_Event_Negative	event_feed_none	
conquest_settlement_surrender_warning	wh_event_feed_string_conquest_settlement_surrender_warning_description	wh_event_feed_cult_chaos	chs/besieged	wh_event_feed_string_conquest_settlement_surrender_warning_secondary_detail	event_feed_target_settlement_faction	standard	event_feed_none	UI_CAM_POPUP_Message_Event_Negative	event_feed_none	
conquest_settlement_surrender_warning	wh_event_feed_string_conquest_settlement_surrender_warning_description	wh_event_feed_cult_dwarfs	dwf/besieged	wh_event_feed_string_conquest_settlement_surrender_warning_secondary_detail	event_feed_target_settlement_faction	standard	event_feed_none	UI_CAM_POPUP_Message_Event_Negative	event_feed_none	
conquest_settlement_surrender_warning	wh_event_feed_string_conquest_settlement_surrender_warning_description	wh_event_feed_cult_empire	emp/besieged	wh_event_feed_string_conquest_settlement_surrender_warning_secondary_detail	event_feed_target_settlement_faction	standard	event_feed_none	UI_CAM_POPUP_Message_Event_Negative	event_feed_none	
conquest_settlement_surrender_warning	wh_event_feed_string_conquest_settlement_surrender_warning_description	wh_event_feed_cult_greenskins	grn/land_victory	wh_event_feed_string_conquest_settlement_surrender_warning_secondary_detail	event_feed_target_settlement_faction	standard	event_feed_none	UI_CAM_POPUP_Message_Event_Negative	event_feed_none	
conquest_settlement_surrender_warning	wh_event_feed_string_conquest_settlement_surrender_warning_description	wh_event_feed_cult_vampire_counts	vmp/settlement_lost	wh_event_feed_string_conquest_settlement_surrender_warning_secondary_detail	event_feed_target_settlement_faction	standard	event_feed_none	UI_CAM_POPUP_Message_Event_Negative	event_feed_none	
conquest_siege_established	wh_event_feed_string_all_null	wh2_main_event_feed_cult_dark_elves	def/besieged	wh_event_feed_string_conquest_siege_established_secondary_detail_theirs	event_feed_target_conquest_besieged_faction	standard	event_feed_none	UI_CAM_POPUP_Message_Event_Negative	event_feed_none	
conquest_siege_established	wh_event_feed_string_all_null	wh2_main_event_feed_cult_high_elves	hef/besieged	wh_event_feed_string_conquest_siege_established_secondary_detail_theirs	event_feed_target_conquest_besieged_faction	standard	event_feed_none	UI_CAM_POPUP_Message_Event_Negative	event_feed_none	
conquest_siege_established	wh_event_feed_string_all_null	wh2_main_event_feed_cult_lizardmen	lzd/besieged	wh_event_feed_string_conquest_siege_established_secondary_detail_theirs	event_feed_target_conquest_besieged_faction	standard	event_feed_none	UI_CAM_POPUP_Message_Event_Negative	event_feed_none	
conquest_siege_established	wh_event_feed_string_all_null	wh2_main_event_feed_cult_skaven	skv/besieged	wh_event_feed_string_conquest_siege_established_secondary_detail_theirs	event_feed_target_conquest_besieged_faction	standard	event_feed_none	UI_CAM_POPUP_Message_Event_Negative	event_feed_none	
conquest_siege_established	wh_event_feed_string_all_null	wh_dlc03_event_feed_cult_beastmen	bst/faction	wh_event_feed_string_conquest_siege_established_secondary_detail_theirs	event_feed_target_conquest_besieged_faction	standard	event_feed_none	UI_CAM_POPUP_Message_Event_Negative	event_feed_none	
conquest_siege_established	wh_event_feed_string_all_null	wh_dlc05_event_feed_cult_wood_elves	wef/besieged	wh_event_feed_string_conquest_siege_established_secondary_detail_theirs	event_feed_target_conquest_besieged_faction	standard	event_feed_none	UI_CAM_POPUP_Message_Event_Negative	event_feed_none	
conquest_siege_established	wh_event_feed_string_all_null	wh_dlc07_feed_cult_bretonnia	brt/besieged	wh_event_feed_string_conquest_siege_established_secondary_detail_theirs	event_feed_target_conquest_besieged_faction	standard	event_feed_none	UI_CAM_POPUP_Message_Event_Negative	event_feed_none	
conquest_siege_established	wh_event_feed_string_all_null	wh_event_feed_cult_chaos	chs/besieged	wh_event_feed_string_conquest_siege_established_secondary_detail_theirs	event_feed_target_conquest_besieged_faction	standard	event_feed_none	UI_CAM_POPUP_Message_Event_Negative	event_feed_none	
