cai_personalities_tables
18
agent_distribution_profile_key	agent_recruitment_profile_key	budget_policy_key	key	military_aggressiveness_policy	military_behavior_policy	reliability_policy_key	religious_conversion_policy	allowed_for_random_selection	diplomatic_component	strategic_component	cultural_component	deal_evaluation_component	deal_generation_component	construction_system_policy	task_management_system_task_generation_profile	negotiation_component	income_allocation_policy	occupation_decision_component	religious_component	empire_rivalry_component	religion_chanage_management_policy	tresspassing_component	agent_embed_profile	character_skill_selection_policy
cai_adp_standard	cai_arp_standard	default_budget_policy	wh_dwarfs_subjugator_easy	cai_pmap_low	cai_pmbp_balanced	cai_prp_high	cai_prcp_evasive	default	holds_grudges	defensive_holds_grudges	default	defensive_reliable_trader	subjugator	default_construction_system_policy	defensive_avoid_player_task_generator_profile	default	peaceful	default	default	default	default_religion_change_management_policy	reliable	default_all	default_character_skill_selection_policy
cai_adp_standard	cai_arp_standard	default_budget_policy	wh_dwarfs_subjugator_easy_late_game	cai_pmap_high	cai_pmbp_balanced	cai_prp_low	cai_prcp_evasive	default	holds_grudges	aggressive_holds_grudges_late_game	default	aggressive_unreliable_lategame	subjugator	default_construction_system_policy	aggressive_task_generator_profile	default	peaceful	default	default	default_late_game	default_religion_change_management_policy	reliable	default_all	default_character_skill_selection_policy
cai_adp_standard	cai_arp_standard	militarist	wh_dwarfs_subjugator_hard	cai_pmap_low	cai_pmbp_balanced	cai_prp_high	cai_prcp_evasive	default	holds_grudges	defensive_holds_grudges	default	defensive_reliable_trader	subjugator	militarist_construction_system_policy	defensive_anti_player_task_generator_profile	default	militarist	default	default	vhard	default_religion_change_management_policy	reliable	default_all	default_character_skill_selection_policy
cai_adp_standard	cai_arp_standard	militarist	wh_dwarfs_subjugator_hard_allied	cai_pmap_low	cai_pmbp_balanced	cai_prp_high	cai_prcp_evasive	default	holds_grudges	defensive_holds_grudges	anti_chaos	defensive_reliable_trader	subjugator	militarist_construction_system_policy	defensive_allied_anti_player_task_generator_profile	default	militarist	default	default	vhard	default_religion_change_management_policy	reliable	default_all	default_character_skill_selection_policy
cai_adp_standard	cai_arp_standard	militarist	wh_dwarfs_subjugator_hard_late_game	cai_pmap_high	cai_pmbp_balanced	cai_prp_low	cai_prcp_evasive	default	holds_grudges	aggressive_holds_grudges_late_game	default	aggressive_unreliable_lategame	subjugator	militarist_construction_system_policy	aggressive_anti_player_task_generator_profile	default	militarist	default	default	default_late_game_vhard	default_religion_change_management_policy	reliable	default_all	default_character_skill_selection_policy
cai_adp_standard	cai_arp_standard	default_budget_policy	wh_dwarfs_subjugator_late_game	cai_pmap_high	cai_pmbp_balanced	cai_prp_low	cai_prcp_evasive	default	holds_grudges	aggressive_holds_grudges_late_game	default	aggressive_unreliable_lategame	subjugator	default_construction_system_policy	aggressive_task_generator_profile	default	default	default	default	default_late_game	default_religion_change_management_policy	reliable	default_all	default_character_skill_selection_policy
cai_adp_standard	cai_arp_standard	militarist	wh_dwarfs_subjugator_less_diplomatic_hard	cai_pmap_low	cai_pmbp_balanced	cai_prp_high	cai_prcp_evasive	default	holds_grudges	defensive_holds_grudges	default	defensive_reliable_trader_unfriendly	subjugator	militarist_construction_system_policy	defensive_anti_player_task_generator_profile	default	militarist	default	default	vhard	default_religion_change_management_policy	reliable	default_all	default_character_skill_selection_policy
cai_adp_standard	cai_arp_standard	militarist	wh_dwarfs_subjugator_less_diplomatic_hard_late_game	cai_pmap_high	cai_pmbp_balanced	cai_prp_low	cai_prcp_evasive	default	holds_grudges	aggressive_holds_grudges_late_game	default	aggressive_unreliable_unfriendly_lategame	subjugator	militarist_construction_system_policy	aggressive_anti_player_task_generator_profile	default	militarist	default	default	default_late_game_vhard	default_religion_change_management_policy	reliable	default_all	default_character_skill_selection_policy
cai_adp_standard	cai_arp_standard	default_budget_policy	wh_dwarfs_subordinate	cai_pmap_low	cai_pmbp_balanced	cai_prp_high	cai_prcp_evasive	default	holds_grudges	defensive_holds_grudges	default	defensive_reliable_subordinate	default	default_construction_system_policy	defensive_task_generator_profile	default	default	default	default	default	default_religion_change_management_policy	reliable	default_all	default_character_skill_selection_policy
cai_adp_standard	cai_arp_standard	default_budget_policy	wh_dwarfs_subordinate_allied	cai_pmap_low	cai_pmbp_balanced	cai_prp_high	cai_prcp_evasive	default	holds_grudges	defensive_holds_grudges	anti_chaos	defensive_reliable_subordinate	default	default_construction_system_policy	defensive_allied_task_generator_profile	default	default	default	default	default	default_religion_change_management_policy	reliable	default_all	default_character_skill_selection_policy
cai_adp_standard	cai_arp_standard	default_budget_policy	wh_dwarfs_subordinate_easy	cai_pmap_low	cai_pmbp_balanced	cai_prp_high	cai_prcp_evasive	default	holds_grudges	defensive_holds_grudges	default	defensive_reliable_subordinate	default	default_construction_system_policy	defensive_avoid_player_task_generator_profile	default	peaceful	default	default	default	default_religion_change_management_policy	reliable	default_all	default_character_skill_selection_policy
cai_adp_standard	cai_arp_standard	militarist	wh_dwarfs_subordinate_hard	cai_pmap_low	cai_pmbp_balanced	cai_prp_high	cai_prcp_evasive	default	holds_grudges	defensive_holds_grudges	default	defensive_reliable_subordinate	default	militarist_construction_system_policy	defensive_anti_player_task_generator_profile	default	militarist	default	default	vhard	default_religion_change_management_policy	reliable	default_all	default_character_skill_selection_policy
cai_adp_standard	cai_arp_standard	militarist	wh_dwarfs_subordinate_hard_allied	cai_pmap_low	cai_pmbp_balanced	cai_prp_high	cai_prcp_evasive	default	holds_grudges	defensive_holds_grudges	anti_chaos	defensive_reliable_subordinate	default	militarist_construction_system_policy	defensive_allied_anti_player_task_generator_profile	default	militarist	default	default	vhard	default_religion_change_management_policy	reliable	default_all	default_character_skill_selection_policy
cai_adp_standard	cai_arp_standard	default_budget_policy	wh_dwarfs_variant1	cai_pmap_medium	cai_pmbp_balanced	cai_prp_high	cai_prcp_evasive	default	holds_grudges	holds_grudges	default	reliable_trader	default	default_construction_system_policy	default_task_generator_profile	default	default	default	default	default	default_religion_change_management_policy	reliable	default_all	default_character_skill_selection_policy
cai_adp_standard	cai_arp_standard	default_budget_policy	wh_dwarfs_variant1_allied	cai_pmap_medium	cai_pmbp_balanced	cai_prp_high	cai_prcp_evasive	default	holds_grudges	holds_grudges	anti_chaos	reliable_trader	default	default_construction_system_policy	default_allied_task_generator_profile	default	default	default	default	default	default_religion_change_management_policy	reliable	default_all	default_character_skill_selection_policy
cai_adp_standard	cai_arp_standard	default_budget_policy	wh_dwarfs_variant1_easy	cai_pmap_medium	cai_pmbp_balanced	cai_prp_high	cai_prcp_evasive	default	holds_grudges	holds_grudges	default	reliable_trader	default	default_construction_system_policy	default_avoid_player_task_generator_profile	default	peaceful	default	default	default	default_religion_change_management_policy	reliable	default_all	default_character_skill_selection_policy
cai_adp_standard	cai_arp_standard	militarist	wh_dwarfs_variant1_hard	cai_pmap_medium	cai_pmbp_balanced	cai_prp_high	cai_prcp_evasive	default	holds_grudges	holds_grudges	default	reliable_trader	default	militarist_construction_system_policy	default_anti_player_task_generator_profile	default	militarist	default	default	vhard	default_religion_change_management_policy	reliable	default_all	default_character_skill_selection_policy
cai_adp_standard	cai_arp_standard	militarist	wh_dwarfs_variant1_hard_allied	cai_pmap_medium	cai_pmbp_balanced	cai_prp_default	cai_prcp_evasive	default	default	default	anti_chaos	default	default	militarist_construction_system_policy	default_allied_anti_player_task_generator_profile	default	militarist	default_early	default	vhard	default_religion_change_management_policy	default	default_all	default_character_skill_selection_policy
cai_adp_standard	cai_arp_standard	militarist	wh_dwarfs_variant1_less_diplomatic_hard	cai_pmap_medium	cai_pmbp_balanced	cai_prp_high	cai_prcp_evasive	default	holds_grudges	holds_grudges	default	reliable_trader_unfriendly	default	militarist_construction_system_policy	default_anti_player_task_generator_profile	default	militarist	default	default	vhard	default_religion_change_management_policy	reliable	default_all	default_character_skill_selection_policy
cai_adp_standard	cai_arp_standard	default_budget_policy	wh_empire_default	cai_pmap_low	cai_pmbp_balanced	cai_prp_default	cai_prcp_evasive	default	default	defensive	default	defensive	default	default_construction_system_policy	defensive_task_generator_profile	default	default	default	default	default	default_religion_change_management_policy	default	default_all	default_character_skill_selection_policy
cai_adp_standard	cai_arp_standard	default_budget_policy	wh_empire_default_allied	cai_pmap_low	cai_pmbp_balanced	cai_prp_default	cai_prcp_evasive	default	default	defensive	anti_chaos	defensive	default	default_construction_system_policy	defensive_allied_task_generator_profile	default	default	default	default	default	default_religion_change_management_policy	default	default_all	default_character_skill_selection_policy
cai_adp_standard	cai_arp_standard	default_budget_policy	wh_empire_default_allied_no_colony	cai_pmap_low	cai_pmbp_balanced	cai_prp_default	cai_prcp_evasive	default	default	defensive	anti_chaos	defensive	default	default_construction_system_policy	dlc03_defensive_anti_player_no_colony	default	default	default	default	default	default_religion_change_management_policy	default	default_all	default_character_skill_selection_policy
cai_adp_standard	cai_arp_standard	default_budget_policy	wh_empire_default_easy	cai_pmap_low	cai_pmbp_balanced	cai_prp_default	cai_prcp_evasive	default	default	defensive	default	defensive	default	default_construction_system_policy	defensive_avoid_player_task_generator_profile	default	peaceful	default	default	default	default_religion_change_management_policy	default	default_all	default_character_skill_selection_policy
cai_adp_standard	cai_arp_standard	militarist	wh_empire_default_hard	cai_pmap_low	cai_pmbp_balanced	cai_prp_default	cai_prcp_evasive	default	default	defensive	default	defensive	default	militarist_construction_system_policy	defensive_anti_player_task_generator_profile	default	militarist	default	default	vhard	default_religion_change_management_policy	default	default_all	default_character_skill_selection_policy
cai_adp_standard	cai_arp_standard	militarist	wh_empire_default_hard_allied	cai_pmap_low	cai_pmbp_balanced	cai_prp_default	cai_prcp_evasive	default	default	defensive	anti_chaos	defensive	default	militarist_construction_system_policy	defensive_allied_anti_player_task_generator_profile	default	militarist	default	default	vhard	default_religion_change_management_policy	default	default_all	default_character_skill_selection_policy
cai_adp_standard	cai_arp_standard	militarist	wh_empire_default_hard_late_game	cai_pmap_high	cai_pmbp_balanced	cai_prp_low	cai_prcp_evasive	default	default	aggressive_late_game	default	aggressive_unreliable_lategame	default	militarist_construction_system_policy	aggressive_anti_player_task_generator_profile	default	militarist	default	default	default_late_game_vhard	default_religion_change_management_policy	default	default_all	default_character_skill_selection_policy
cai_adp_standard	cai_arp_standard	default_budget_policy	wh_empire_default_late_game	cai_pmap_high	cai_pmbp_balanced	cai_prp_low	cai_prcp_evasive	default	default	aggressive_late_game	default	aggressive_unreliable_lategame	default	default_construction_system_policy	aggressive_task_generator_profile	default	default	default	default	default_late_game	default_religion_change_management_policy	default	default_all	default_character_skill_selection_policy
cai_adp_standard	cai_arp_standard	militarist	wh_empire_default_less_diplomatic_hard	cai_pmap_low	cai_pmbp_balanced	cai_prp_default	cai_prcp_evasive	default	default	defensive	default	defensive_unfriendly	default	militarist_construction_system_policy	defensive_anti_player_task_generator_profile	default	militarist	default	default	vhard	default_religion_change_management_policy	default	default_all	default_character_skill_selection_policy
cai_adp_standard	cai_arp_standard	militarist	wh_empire_default_less_diplomatic_hard_late_game	cai_pmap_high	cai_pmbp_balanced	cai_prp_low	cai_prcp_evasive	default	default	aggressive_late_game	default	aggressive_unreliable_unfriendly_lategame	default	militarist_construction_system_policy	aggressive_anti_player_task_generator_profile	default	militarist	default	default	default_late_game_vhard	default_religion_change_management_policy	default	default_all	default_character_skill_selection_policy
