battlefield_buildings_tables
20
key	category	model	audio_material	hitpoints	gun_type	onscreen_name	ignition_threshold	radar_icon	fortwall_penetration_chance	visible_in_public_ted	collision_3d	unknown12	destruct_thresholds	unknown14	unknown15	unknown16	unknown17	unknown18
hef_fountain_01	generic	hef_fountain_01	rock	15			100		1	False	True	False		1	False	wooden_floor	False	False
hef_hero_arch_thin_01	generic	hef_hero_arch_thin_01	rock	15			100		1	False	True	False		1	False	wooden_floor	False	False
hef_hero_bridge_01	generic	hef_hero_bridge_01	rock	15			100		1	False	True	False		1	False	wooden_floor	False	False
hef_hero_bridge_02	generic	hef_hero_bridge_02	rock	15			100		1	False	True	False		1	False	wooden_floor	False	False
hef_hero_bridge_02_end	generic	hef_hero_bridge_02_end	rock	15			100		1	False	True	False		1	False	wooden_floor	False	False
hef_hero_bridge_03	ground_platform	hef_hero_bridge_03	rock	15			100		1	False	True	False		1	False	wooden_floor	False	False
hef_hero_dormer_01	generic	hef_hero_dormer_01	rock	15			100		1	False	True	False		1	False	wooden_floor	False	False
hef_hero_gate_capital_01	generic	hef_hero_gate_capital_01	rock	15			100		1	False	True	False		1	False	wooden_floor	False	False
hef_hero_obelisk_01	generic	hef_hero_obelisk_01	rock	15			100		1	False	True	False		1	False	wooden_floor	False	False
hef_hero_stairs_curved_01	generic	hef_hero_stairs_curved_01	rock	15			100		1	False	True	False		1	False	wooden_floor	False	False
hef_hero_stairs_curved_02	generic	hef_hero_stairs_curved_02	rock	15			100		1	False	True	False		1	False	wooden_floor	False	False
hef_hero_stairs_straight_01	ground_platform	hef_hero_stairs_straight_01	rock	15			100		1	False	True	False		1	False	wooden_floor	False	False
hef_hero_temple_01	generic	hef_hero_temple_01	rock	15			100		1	False	True	False		1	False	wooden_floor	False	False
hef_hero_wall_01	generic	hef_hero_wall_01	rock	15			100		1	False	True	False		1	False	wooden_floor	False	False
hef_hero_wall_01_arch	generic	hef_hero_wall_01_arch	rock	15			100		1	False	True	False		1	False	wooden_floor	False	False
hef_hero_wall_01_arch_slope_01	generic	hef_hero_wall_01_arch_slope_01	rock	15			100		1	False	True	False		1	False	wooden_floor	False	False
hef_hero_wall_01_curved	generic	hef_hero_wall_01_curved	rock	15			100		1	False	True	False		1	False	wooden_floor	False	False
hef_hero_wall_01_slope_35_down	generic	hef_hero_wall_01_slope_35_down	rock	15			100		1	False	True	False		1	False	wooden_floor	False	False
hef_hero_wall_01_slope_down	generic	hef_hero_wall_01_slope_down	rock	15			100		1	False	True	False		1	False	wooden_floor	False	False
hef_hero_wall_01_slope_up	generic	hef_hero_wall_01_slope_up	rock	15			100		1	False	True	False		1	False	wooden_floor	False	False
hef_hero_wall_02_curved	generic	hef_hero_wall_02_curved	rock	15			100		1	False	True	False		1	False	wooden_floor	False	False
hef_hero_wall_decoration_01	generic	hef_hero_wall_decoration_01	rock	15			100		1	False	True	False		1	False	wooden_floor	False	False
hef_hero_wall_support_01	generic	hef_hero_wall_support_01	rock	15			100		1	False	True	False		1	False	wooden_floor	False	False
hef_hero_wall_support_02	generic	hef_hero_wall_support_02	rock	15			100		1	False	True	False		1	False	wooden_floor	False	False
hef_infield_arch_01	incidental	hef_infield_arch_01	rock	15			100		1	False	True	False		1	False	wooden_floor	False	False
hef_infield_balcony_01	generic	hef_infield_balcony_01	rock	15			100		1	False	True	False		1	False	wooden_floor	False	False
hef_infield_bench_01	incidental	hef_infield_bench_01	rock	15			100		1	False	True	False		1	False	wooden_floor	False	False
hef_infield_door_01	generic	hef_infield_door_01	rock	15			100		1	False	True	False		1	False	wooden_floor	False	False
hef_infield_fence_01	incidental	hef_infield_fence_01	rock	15			100		1	False	True	False		1	False	wooden_floor	False	False
hef_infield_fence_01_curved	incidental	hef_infield_fence_01_curved	rock	15			100		1	False	True	False		1	False	wooden_floor	False	False
hef_infield_fence_02_curved	incidental	hef_infield_fence_02_curved	rock	15			100		1	False	True	False		1	False	wooden_floor	False	False
hef_infield_fence_02_end	generic	hef_infield_fence_02_end	rock	15			100		1	False	True	False		1	False	wooden_floor	False	False
hef_infield_fence_02_straight	generic	hef_infield_fence_02_straight	rock	15			100		1	False	True	False		1	False	wooden_floor	False	False
hef_infield_fence_03	generic	hef_infield_fence_03	rock	15			100		1	False	True	False		1	False	wooden_floor	False	False
hef_infield_fence_03_curved	generic	hef_infield_fence_03_curved	rock	15			100		1	False	True	False		1	False	wooden_floor	False	False
hef_infield_fire_brazier_01	incidental	hef_infield_fire_brazier_01	rock	15			100		1	False	True	False		1	False	wooden_floor	False	False
hef_infield_flowerbed_01	generic	hef_infield_flowerbed_01	rock	8000000			100		1	False	True	False		1	False	wooden_floor	False	False
hef_infield_fountain_01	incidental	hef_infield_fountain_01	rock	15			100		1	False	True	False		1	False	wooden_floor	False	False
hef_infield_house_01	generic	hef_infield_house_01	rock	15			100		1	False	True	False		1	False	wooden_floor	False	False
hef_infield_house_02	generic	hef_infield_house_02	rock	15			100		1	False	True	False		1	False	wooden_floor	False	False
hef_infield_house_03	generic	hef_infield_house_03	rock	15			100		1	False	True	False		1	False	wooden_floor	False	False
hef_infield_house_04	generic	hef_infield_house_04	rock	15			100		1	False	True	False		1	False	wooden_floor	False	False
hef_infield_pavillion_01	generic	hef_infield_pavillion_01	rock	15			100		1	False	True	False		1	False	wooden_floor	False	False
hef_infield_plaza_01	generic	hef_infield_plaza_01	rock	15			100		1	False	True	False		1	False	wooden_floor	False	False
hef_infield_sign_post_01	incidental	hef_infield_sign_post_01	rock	15			100		1	False	True	False		1	False	wooden_floor	False	False
hef_infield_street_light_01	incidental	hef_infield_street_light_01	rock	15			100		1	False	True	False		1	False	wooden_floor	False	False
hef_infield_tower_01	generic	hef_infield_tower_01	rock	15			100		1	False	True	False		1	False	wooden_floor	False	False
hef_plate_01	incidental	hef_plate_01	rock	500			100		1	False	True	False		1	False	wooden_floor	False	False
hef_platform_01	generic	hef_platform_01	rock	15			100		1	False	True	False		1	False	wooden_floor	False	False
hef_platform_02_corner_01	generic	hef_platform_02_corner_01	rock	15			100		1	False	True	False		1	False	wooden_floor	False	False
hef_platform_02_corner_02	generic	hef_platform_02_corner_02	rock	15			100		1	False	True	False		1	False	wooden_floor	False	False
hef_platform_02_straight_01	generic	hef_platform_02_straight_01	rock	15			100		1	False	True	False		1	False	wooden_floor	False	False
hef_platform_03	generic	hef_platform_03	rock	15			100		1	False	True	False		1	False	wooden_floor	False	False
hef_platform_04_corner_01	generic	hef_platform_04_corner_01	rock	15			100		1	False	True	False		1	False	wooden_floor	False	False
hef_platform_04_corner_02	generic	hef_platform_04_corner_02	rock	15			100		1	False	True	False		1	False	wooden_floor	False	False
hef_platform_04_straight_01	generic	hef_platform_04_straight_01	rock	15			100		1	False	True	False		1	False	wooden_floor	False	False
hef_platform_inset_01	generic	hef_platform_inset_01	rock	15			100		1	False	True	False		1	False	wooden_floor	False	False
hef_platform_inset_02	generic	hef_platform_inset_02	rock	15			100		1	False	True	False		1	False	wooden_floor	False	False
hef_platform_inset_03	generic	hef_platform_inset_03	rock	15			100		1	False	True	False		1	False	wooden_floor	False	False
hef_platform_inset_04	generic	hef_platform_inset_04	rock	15			100		1	False	True	False		1	False	wooden_floor	False	False
hef_platform_inset_05	generic	hef_platform_inset_05	rock	15			100		1	False	True	False		1	False	wooden_floor	False	False
hef_platform_inset_06	generic	hef_platform_inset_06	rock	15			100		1	False	True	False		1	False	wooden_floor	False	False
hef_pole_01	incidental	hef_pole_01	rock	500			100		1	False	True	False		1	False	wooden_floor	False	False
hef_pole_02	incidental	hef_pole_02	rock	500			100		1	False	True	False		1	False	wooden_floor	False	False
hef_pole_flag_01	incidental	hef_pole_flag_01	rock	500			100		1	False	True	False		1	False	wooden_floor	False	False
hef_pole_flag_02	incidental	hef_pole_flag_02	rock	500			100		1	False	True	False		1	False	wooden_floor	False	False
hef_pole_flag_03	incidental	hef_pole_flag_03	rock	500			100		1	False	True	False		1	False	wooden_floor	False	False
hef_rockpillar_01	generic	hef_rockpillar_01	rock	500			100		1	False	True	False		1	False	wooden_floor	False	False
hef_rockpillar_02	generic	hef_rockpillar_02	rock	500			100		1	False	True	False		1	False	wooden_floor	False	False
hef_rockpillar_chunk_01	generic	hef_rockpillar_chunk_01	rock	500			100		1	False	True	False		1	False	wooden_floor	False	False
hef_rockpillar_chunk_02	generic	hef_rockpillar_chunk_02	rock	500			100		1	False	True	False		1	False	wooden_floor	False	False
hef_rubble_01	generic	hef_rubble_01	rock	500			100		1	False	True	False		1	False	wooden_floor	False	False
hef_rubble_02	generic	hef_rubble_02	rock	500			100		1	False	True	False		1	False	wooden_floor	False	False
hef_ruins_bridge_curved_01	generic	hef_ruins_bridge_curved_01	rock	15			100		1	False	True	False		1	False	wooden_floor	False	False
hef_shelf_01	incidental	hef_shelf_01	rock	500			100		1	False	True	False		1	False	wooden_floor	False	False
hef_shelf_02	incidental	hef_shelf_02	rock	500			100		1	False	True	False		1	False	wooden_floor	False	False
hef_shelf_03	incidental	hef_shelf_03	rock	500			100		1	False	True	False		1	False	wooden_floor	False	False
hef_small_bridge_01	generic	hef_small_bridge_01	rock	15			100		1	False	True	False		1	False	wooden_floor	False	False
hef_small_bridge_02	generic	hef_small_bridge_02	rock	15			100		1	False	True	False		1	False	wooden_floor	False	False
hef_stairs_curved_01	generic	hef_stairs_curved_01	rock	15			100		1	False	True	False		1	False	wooden_floor	False	False
hef_stairs_curved_02	generic	hef_stairs_curved_02	rock	15			100		1	False	True	False		1	False	wooden_floor	False	False
hef_stairs_straight_01	ground_platform	hef_stairs_straight_01	rock	15			100		1	False	True	False		1	False	wooden_floor	False	False
hef_statue_01	generic	hef_statue_01	rock	500			100		1	False	True	False		1	False	wooden_floor	False	False
hef_statue_female_01	generic	hef_statue_female_01	rock	15			100		1	False	True	False		1	False	wooden_floor	False	False
hef_tent_01	incidental	hef_tent_01	rock	15			100		1	False	True	False		1	False	wooden_floor	False	False
hef_tent_02	incidental	hef_tent_02	rock	15			100		1	False	True	False		1	False	wooden_floor	False	False
hef_tent_03	incidental	hef_tent_03	rock	15			100		1	False	True	False		1	False	wooden_floor	False	False
hef_tent_04	incidental	hef_tent_04	rock	15			100		1	False	True	False		1	False	wooden_floor	False	False
hef_tent_05	incidental	hef_tent_05	rock	15			100		1	False	True	False		1	False	wooden_floor	False	False
hef_tent_06	incidental	hef_tent_06	rock	15			100		1	False	True	False		1	False	wooden_floor	False	False
hef_tent_07	incidental	hef_tent_07	rock	15			100		1	False	True	False		1	False	wooden_floor	False	False
hef_tent_08	incidental	hef_tent_08	rock	15			100		1	False	True	False		1	False	wooden_floor	False	False
hef_tower_base_01	generic	hef_tower_base_01	rock	15			100		1	False	True	False		1	False	wooden_floor	False	False
hef_tower_base_02	generic	hef_tower_base_02	rock	15			100		1	False	True	False		1	False	wooden_floor	False	False
hef_tower_base_03	generic	hef_tower_base_03	rock	15			100		1	False	True	False		1	False	wooden_floor	False	False
hef_tower_capital_01	generic	hef_tower_capital_01	rock	15			100		1	False	True	False		1	False	wooden_floor	False	False
hef_tower_capital_02	generic	hef_tower_capital_02	rock	15			100		1	False	True	False		1	False	wooden_floor	False	False
hef_tower_capital_03	generic	hef_tower_capital_03	rock	15			100		1	False	True	False		1	False	wooden_floor	False	False
hef_tower_capital_04	generic	hef_tower_capital_04	rock	15			100		1	False	True	False		1	False	wooden_floor	False	False
hef_tower_shaft_01	generic	hef_tower_shaft_01	rock	15			100		1	False	True	False		1	False	wooden_floor	False	False
hef_tower_shaft_02	generic	hef_tower_shaft_02	rock	15			100		1	False	True	False		1	False	wooden_floor	False	False
hef_tower_shaft_03	generic	hef_tower_shaft_03	rock	15			100		1	False	True	False		1	False	wooden_floor	False	False
hef_wall_corner_90_exter	unbreachable_fort_wall	hef_wall_corner_90_exter	rock	10000		fort_wall	100	wall.tga	0	False	True	False		1	False	rock	False	False
hef_wall_corner_90_inter	unbreachable_fort_wall	hef_wall_corner_90_inter	rock	10000		fort_wall	100	wall.tga	0	False	True	False		1	False	rock	False	False
hef_wall_gatehouse_60	gate	hef_wall_gatehouse_60	rock	10000		gate	100	gate.tga	0	False	True	False		1	False	rock	False	False
hef_wall_machicolation_01	generic	hef_wall_machicolation_01	rock	15			100		0	False	True	False		1	False	wooden_floor	False	False
hef_wall_merlon_01	generic	hef_wall_merlon_01	rock	15			100		0	False	True	False		1	False	wooden_floor	False	False
hef_wall_merlon_02	generic	hef_wall_merlon_02	rock	15			100		0	False	True	False		1	False	wooden_floor	False	False
hef_wall_straight_20	fort_wall	hef_wall_straight_20	rock	10000		fort_wall	100	wall.tga	0	False	True	False		1	False	rock	False	False
hef_wall_straight_20_blocked	fort_wall	hef_wall_straight_20_blocked	rock	10000			100	wall.tga	0	False	True	False		1	False	wooden_floor	False	False
hef_wall_tower	fort_tower	hef_wall_tower	rock	10000	wh2_tower_hef_bolt_1	fort_tower	100	tower.tga	0	False	True	False		1	False	wooden_floor	False	False
hef_wall_tower_01	fort_tower	hef_wall_tower	rock	10000	wh2_tower_hef_bolt_2	fort_tower	100	tower.tga	0	False	True	False		1	False	wooden_floor	False	False
hef_wall_tower_02	fort_tower	hef_wall_tower	rock	10000	wh2_tower_hef_magic_missile_1	fort_tower	100	tower.tga	0	False	True	False		1	False	wooden_floor	False	False
hef_wall_tower_03	fort_tower	hef_wall_tower	rock	10000	wh2_tower_hef_magic_missile_2	fort_tower	100	tower.tga	0	False	True	False		1	False	wooden_floor	False	False
hef_waystone_01	incidental	hef_waystone_01	rock	15			100		1	False	True	False		1	False	wooden_floor	False	False
hef_waystone_02	incidental	hef_waystone_02	rock	15			100		1	False	True	False		1	False	wooden_floor	False	False
hef_waystone_03	incidental	hef_waystone_03	rock	15			100		1	False	True	False		1	False	wooden_floor	False	False
iod_statue_01	generic	iod_statue_01	rock	500			100		1	False	True	False		1	False	wooden_floor	False	False
iod_statue_02	generic	iod_statue_02	rock	500			100		1	False	True	False		1	False	wooden_floor	False	False
iod_statue_03	generic	iod_statue_03	rock	500			100		1	False	True	False		1	False	wooden_floor	False	False
iod_waystone_01	generic	iod_waystone_01	rock	15			100		1	False	True	False		1	False	wooden_floor	False	False
iod_waystone_02	generic	iod_waystone_02	rock	15			100		1	False	True	False		1	False	wooden_floor	False	False
iod_waystone_03	generic	iod_waystone_03	rock	15			100		1	False	True	False		1	False	wooden_floor	False	False
lzd_altar01	generic	lzd_altar01	rock	15			100		1	False	True	False		1	False	wooden_floor	False	False
lzd_boulder_01	generic	lzd_boulder_01	rock	500			100		1	False	True	False		1	False	wooden_floor	False	False
lzd_boulder_02	generic	lzd_boulder_02	rock	500			100		1	False	True	False		1	False	wooden_floor	False	False
lzd_boulder_03	generic	lzd_boulder_03	rock	500			100		1	False	True	False		1	False	wooden_floor	False	False
lzd_boulder_04	generic	lzd_boulder_04	rock	500			100		1	False	True	False		1	False	wooden_floor	False	False
lzd_boulder_05	generic	lzd_boulder_05	rock	500			100		1	False	True	False		1	False	wooden_floor	False	False
lzd_boulder_06	generic	lzd_boulder_06	rock	500			100		1	False	True	False		1	False	wooden_floor	False	False
lzd_boulder_group_01	generic	lzd_boulder_group_01	rock	500			100		1	False	True	False		1	False	wooden_floor	False	False
lzd_boulder_group_02	generic	lzd_boulder_group_02	rock	500			100		1	False	True	False		1	False	wooden_floor	False	False
lzd_brazier01	generic	lzd_brazier01	rock	15			100		1	False	True	False		1	False	wooden_floor	False	False
lzd_bridge01	generic	lzd_bridge01	rock	15			100		1	False	True	False		1	False	wooden_floor	False	False
lzd_bridge02	generic	lzd_bridge02	rock	15			100		1	False	True	False		1	False	wooden_floor	False	False
lzd_bridge_bamboo01	generic	lzd_bridge_bamboo01	rock	15			100		1	False	True	False		1	False	wooden_floor	False	False
lzd_bridge_bamboo02	generic	lzd_bridge_bamboo02	rock	15			100		1	False	True	False		1	False	wooden_floor	False	False
lzd_building01	generic	lzd_building01	rock	15			100		1	False	True	False		1	False	wooden_floor	False	False
lzd_building03	generic	lzd_building03	rock	15			100		1	False	True	False		1	False	wooden_floor	False	False
lzd_building04	generic	lzd_building04	rock	15			100		1	False	True	False		1	False	wooden_floor	False	False
lzd_building05	generic	lzd_building05	rock	15			100		1	False	True	False		1	False	wooden_floor	False	False
lzd_cave01	generic	lzd_cave01	rock	15			100		1	False	True	False		1	False	wooden_floor	False	False
