slot_template_to_building_superchain_junctions_tables
0
building_superchain	id	slot_template
wh2_main_sch_military4_monsters	21092	wh2_main_special_itza_secondary
wh_dlc05_sch_wef_outpost_foraging	2109644466	wh2_main_special_oyxl_minor_secondary
wh2_main_sch_military5	21101	wh2_main_special_itza_secondary
wh2_main_sch_support3_wizards	2110338654	wh_main_special_crag_halls_secondary
wh2_main_sch_support1_smith	21106	wh2_main_special_itza_secondary
wh2_main_sch_support4_other	2110808972	wh2_main_special_tor_surpindar_secondary_ritual
wh2_main_sch_support3_wizards	2110912446	wh_main_special_mount_gunbad_secondary
wh2_main_sch_infrastructure6_other	2111095164	wh2_main_special_oyxl_secondary
wh_dlc05_sch_wef_outpost_recruitment	2111370842	wh2_main_special_altar_of_ultimate_darkness_secondary_ritual
wh2_main_sch_support2_worship	21114	wh2_main_special_itza_secondary
wh2_main_sch_support3_wizards	21117	wh2_main_special_itza_secondary
wh2_main_sch_support4_other	21121	wh2_main_special_itza_secondary
wh_dlc05_sch_wef_outpost_replenishment	2112201816	wh2_main_special_golden_tower_of_the_gods_secondary_ritual
wh2_main_sch_special_itza_emerald_pools	21132	wh2_main_special_itza_secondary
wh2_main_sch_special_itza_vaults_of_the_old_ones	21135	wh2_main_special_itza_secondary
wh_main_sch_human_stables	21138	wh2_main_special_oyxl_secondary
wh_main_sch_human_barracks	21142	wh2_main_special_oyxl_secondary
wh_main_sch_human_forges	21152	wh2_main_special_oyxl_secondary
wh_main_sch_bretonnia_industry_extra	2115340996	wh2_main_special_golden_tower_of_the_gods_secondary
wh_dlc05_sch_wef_outpost_slaughter	2115684780	wh2_main_special_har_ganeth_secondary
wh_main_sch_human_smiths	21158	wh2_main_special_oyxl_secondary
wh_main_sch_human_wizards	21164	wh2_main_special_oyxl_secondary
wh2_main_sch_infrastructure5_tradingspying	2116760396	wh2_main_special_ghrond_secondary_ritual
wh2_main_sch_infrastructure5_tradingspying	2116982859	wh_main_special_waterfall_palace_secondary
wh_main_sch_human_worship	21170	wh2_main_special_oyxl_secondary
wh_main_sch_empire_walls	21175	wh2_main_special_oyxl_secondary
wh_main_sch_human_farm_basic	21178	wh2_main_special_oyxl_secondary
wh_main_sch_human_industry_basic	21180	wh2_main_special_oyxl_secondary
wh_main_sch_human_tavern	21181	wh2_main_special_oyxl_secondary
wh_main_sch_vampires_forest	21185	wh2_main_special_oyxl_secondary
wh2_main_sch_defence_major_skv	2118949816	wh2_main_special_altar_of_ultimate_darkness_secondary_ritual
wh_main_sch_vampires_vampires	21195	wh2_main_special_oyxl_secondary
wh_main_sch_vampires_ossuary	21198	wh2_main_special_oyxl_secondary
wh_main_sch_vampires_balefire	21199	wh2_main_special_oyxl_secondary
wh_main_sch_special_reiksfort	2120463328	wh2_main_special_tor_anroc_secondary
wh_main_sch_vandalization	21208	wh2_main_special_oyxl_secondary
wh_main_sch_bretonnia_walls	21216	wh2_main_special_oyxl_secondary
wh_main_sch_kislev_walls	21224	wh2_main_special_oyxl_secondary
wh_main_sch_teb_walls	21226	wh2_main_special_oyxl_secondary
wh_main_sch_vampires_walls	21233	wh2_main_special_oyxl_secondary
wh2_main_sch_defence_major_hef	21237	wh2_main_special_oyxl_secondary
wh2_main_sch_infrastructure1_farm	21239	wh2_main_special_oyxl_secondary
wh_main_sch_kislev_walls	2124271180	wh2_main_special_yuatek_secondary
wh2_main_sch_infrastructure2_industry	21244	wh2_main_special_oyxl_secondary
wh2_main_sch_infrastructure3_order	21253	wh2_main_special_oyxl_secondary
wh2_main_sch_infrastructure4_energy	21261	wh2_main_special_oyxl_secondary
wh2_main_sch_military1_barracks	2126337988	wh2_main_special_khemri_secondary
wh2_main_sch_infrastructure5_tradingspying	21265	wh2_main_special_oyxl_secondary
wh2_main_sch_military1_barracks	21275	wh2_main_special_oyxl_secondary
wh_dlc05_sch_wef_sup_spellsingers	2128028673	wh_main_special_vauls_anvil_secondary
wh2_main_sch_military2_stables	21285	wh2_main_special_oyxl_secondary
wh2_main_sch_military3_warmachines	21289	wh2_main_special_oyxl_secondary
wh_main_sch_special_reiksfort	2129043774	wh2_main_special_golden_colossus_secondary_ritual
wh2_main_sch_military4_monsters	21291	wh2_main_special_oyxl_secondary
wh2_main_sch_military5	21293	wh2_main_special_oyxl_secondary
wh2_main_sch_support1_smith	21298	wh2_main_special_oyxl_secondary
wh2_main_sch_support1_smith	2129896916	wh2_main_special_golden_tower_of_the_gods_secondary_ritual
wh2_main_sch_support2_worship	21307	wh2_main_special_oyxl_secondary
wh_main_sch_bretonnia_walls	2131018780	wh_main_special_eight_peaks_secondary
wh2_main_sch_support3_wizards	21314	wh2_main_special_oyxl_secondary
wh2_main_sch_support4_other	21322	wh2_main_special_oyxl_secondary
wh2_main_sch_infrastructure7_minor	2132293556	wh_main_human_minor_secondary_iron
wh2_main_sch_resource_animals	21325	wh2_main_special_oyxl_secondary
wh_main_sch_teb_walls	2132642894	wh_main_special_marienburg_secondary
wh_main_sch_human_garrison	2132656026	wh2_main_special_golden_colossus_secondary_ritual
wh_main_sch_kislev_walls	2133203615	wh_main_special_mount_gunbad_secondary
wh2_main_sch_special_oyxl_shrine_of_birds	21333	wh2_main_special_oyxl_secondary
wh_main_sch_special_reiksfort	2133746306	wh2_main_special_hellpit_secondary
wh_main_sch_human_barracks	21340	wh2_main_special_quetza_secondary
wh2_main_sch_wef_eco_court	2134162183	wh_dlc05_elf_major_secondary_marble
wh_main_sch_settlement_major	2134705109	wh2_main_special_karag_orrud_primary
wh_main_sch_human_stables	21350	wh2_main_special_quetza_secondary
wh_main_sch_settlement_minor	2135086937	wh2_main_special_golden_tower_of_the_gods_primary_ritual
wh_main_sch_human_forges	21358	wh2_main_special_quetza_secondary
wh_main_sch_human_smiths	21365	wh2_main_special_quetza_secondary
wh_main_sch_human_wizards	2136707464	wh_main_special_marienburg_secondary
wh_main_sch_human_worship	21375	wh2_main_special_quetza_secondary
wh2_main_sch_infrastructure1_farm	2137631279	wh2_main_special_marks_of_the_old_ones_secondary_ritual
wh_main_sch_human_garrison	21382	wh2_main_special_quetza_secondary
wh_dlc05_sch_wef_outpost_recruitment	2138226373	wh2_main_special_gaean_vale_secondary
wh_dlc05_sch_wef_outpost_slaughter	2138349584	wh2_main_special_quintex_secondary
wh_main_sch_human_farm_basic	21384	wh2_main_special_quetza_secondary
wh_main_sch_human_industry_basic	21392	wh2_main_special_quetza_secondary
wh_main_sch_human_tavern	21393	wh2_main_special_quetza_secondary
wh_main_sch_vampires_forest	21395	wh2_main_special_quetza_secondary
wh_main_sch_vampires_balefire	21404	wh2_main_special_quetza_secondary
wh_main_sch_vampires_ossuary	21405	wh2_main_special_quetza_secondary
wh_main_sch_vandalization	21410	wh2_main_special_quetza_secondary
wh2_main_sch_support2_worship	2141158362	wh_main_special_karag_dromar_secondary
wh_main_sch_special_reiksfort	21413	wh2_main_special_quetza_secondary
wh2_main_sch_defence_minor	21414	wh2_main_special_quetza_secondary
wh2_main_sch_infrastructure1_farm	21419	wh2_main_special_quetza_secondary
wh2_main_sch_infrastructure2_industry	21426	wh2_main_special_quetza_secondary
wh2_main_sch_infrastructure3_order	21428	wh2_main_special_quetza_secondary
wh2_main_sch_infrastructure4_energy	21429	wh2_main_special_quetza_secondary
wh2_main_sch_infrastructure5_tradingspying	21433	wh2_main_special_quetza_secondary
wh2_main_sch_military1_barracks	21436	wh2_main_special_quetza_secondary
wh_main_sch_bretonnia_farm_extra	2143830460	wh_main_human_minor_secondary_marble
wh_dlc05_sch_wef_outpost_replenishment	214384123	wh_main_special_carcassonne_secondary
wh2_main_sch_military2_stables	21446	wh2_main_special_quetza_secondary
wh_main_sch_vampires_walls	2144673380	wh2_main_special_altar_of_the_horned_rat_secondary_ritual
wh2_main_sch_military3_warmachines	21450	wh2_main_special_quetza_secondary
wh2_main_sch_military4_monsters	21454	wh2_main_special_quetza_secondary
wh_dlc05_sch_wef_outpost_slaughter	2145546212	wh2_main_special_oyxl_minor_secondary
wh2_main_sch_support1_smith	21458	wh2_main_special_quetza_secondary
wh2_main_sch_infrastructure6_other	2145824888	wh_main_norsca_major_secondary_marble
wh2_main_sch_military4_monsters	2146636426	wh_main_norsca_major_secondary_obsidian
wh2_main_sch_support2_worship	21467	wh2_main_special_quetza_secondary
wh2_main_sch_infrastructure5_tradingspying	2146778952	wh2_main_special_altar_of_ultimate_darkness_secondary_ritual
wh2_main_sch_special_quetza_serpent_lairs	21474	wh2_main_special_quetza_secondary
wh2_main_sch_infrastructure7_minor	214785998	wh2_main_human_minor_secondary_spices
wh_main_sch_human_stables	21481	wh2_main_special_tlaxtlan_secondary
wh_main_sch_human_barracks	21486	wh2_main_special_tlaxtlan_secondary
wh_main_sch_human_forges	21493	wh2_main_special_tlaxtlan_secondary
wh_main_sch_human_smiths	21496	wh2_main_special_tlaxtlan_secondary
wh_main_sch_human_wizards	21498	wh2_main_special_tlaxtlan_secondary
wh_main_sch_human_worship	21508	wh2_main_special_tlaxtlan_secondary
wh_main_sch_empire_walls	21512	wh2_main_special_tlaxtlan_secondary
wh_main_sch_human_farm_basic	21516	wh2_main_special_tlaxtlan_secondary
wh_main_sch_human_industry_basic	21526	wh2_main_special_tlaxtlan_secondary
wh_main_sch_human_tavern	21530	wh2_main_special_tlaxtlan_secondary
wh_main_sch_vampires_forest	21538	wh2_main_special_tlaxtlan_secondary
wh_main_sch_vampires_vampires	21546	wh2_main_special_tlaxtlan_secondary
wh_main_sch_vampires_ossuary	21547	wh2_main_special_tlaxtlan_secondary
wh_main_sch_vampires_balefire	21548	wh2_main_special_tlaxtlan_secondary
wh_main_sch_vandalization	21549	wh2_main_special_tlaxtlan_secondary
wh_main_sch_bretonnia_walls	21550	wh2_main_special_tlaxtlan_secondary
wh_main_sch_greenskin_walls	215502021	wh_main_human_major_secondary_marble
wh_main_sch_kislev_walls	21556	wh2_main_special_tlaxtlan_secondary
wh_main_sch_teb_walls	21565	wh2_main_special_tlaxtlan_secondary
wh2_main_sch_support1_smith	2156510	wh2_main_special_zoishenk_secondary
wh_main_sch_vampires_walls	21575	wh2_main_special_tlaxtlan_secondary
wh2_main_sch_defence_major_hef	21578	wh2_main_special_tlaxtlan_secondary
wh2_main_sch_infrastructure1_farm	21579	wh2_main_special_tlaxtlan_secondary
wh2_main_sch_infrastructure2_industry	21583	wh2_main_special_tlaxtlan_secondary
wh2_main_sch_infrastructure3_order	21586	wh2_main_special_tlaxtlan_secondary
wh2_main_sch_infrastructure4_energy	21593	wh2_main_special_tlaxtlan_secondary
wh2_main_sch_infrastructure5_tradingspying	21598	wh2_main_special_tlaxtlan_secondary
wh2_main_sch_military2_stables	21605	wh2_main_special_tlaxtlan_secondary
wh2_main_sch_military3_warmachines	21611	wh2_main_special_tlaxtlan_secondary
wh2_main_sch_military4_monsters	21612	wh2_main_special_tlaxtlan_secondary
wh2_main_sch_military5	21615	wh2_main_special_tlaxtlan_secondary
wh2_main_sch_support1_smith	21617	wh2_main_special_tlaxtlan_secondary
wh2_main_sch_support2_worship	21624	wh2_main_special_tlaxtlan_secondary
wh2_main_sch_support3_wizards	21626	wh2_main_special_tlaxtlan_secondary
wh2_main_sch_support4_other	21632	wh2_main_special_tlaxtlan_secondary
wh2_main_sch_military1_barracks	21641	wh2_main_special_tlaxtlan_secondary
wh2_main_sch_special_tlaxtlan_temple_of_the_eclipse	21652	wh2_main_special_tlaxtlan_secondary
wh_main_sch_human_stables	21654	wh2_main_special_xlanhuapec_secondary
wh_main_sch_human_barracks	21655	wh2_main_special_xlanhuapec_secondary
wh_main_sch_human_forges	21663	wh2_main_special_xlanhuapec_secondary
wh_main_sch_human_smiths	21666	wh2_main_special_xlanhuapec_secondary
wh_main_sch_human_wizards	21675	wh2_main_special_xlanhuapec_secondary
wh_main_sch_human_worship	21678	wh2_main_special_xlanhuapec_secondary
wh_main_sch_empire_walls	21680	wh2_main_special_xlanhuapec_secondary
wh_main_sch_human_farm_basic	21690	wh2_main_special_xlanhuapec_secondary
wh_main_sch_human_resource_iron	21696	wh2_main_special_xlanhuapec_secondary
wh_main_sch_human_tavern	21697	wh2_main_special_xlanhuapec_secondary
wh_main_sch_greenskin_farm	217	wh_main_dwarf_orc_major_secondary
wh_main_sch_vampires_forest	21701	wh2_main_special_xlanhuapec_secondary
wh_main_sch_vampires_vampires	21705	wh2_main_special_xlanhuapec_secondary
wh_main_sch_vampires_ossuary	21715	wh2_main_special_xlanhuapec_secondary
wh_main_sch_vampires_balefire	21723	wh2_main_special_xlanhuapec_secondary
wh_main_sch_vandalization	21727	wh2_main_special_xlanhuapec_secondary
wh_main_sch_human_industry_basic	21729	wh2_main_special_xlanhuapec_secondary
wh_main_sch_human_wizards	217294455	wh_main_norsca_major_secondary_obsidian
wh_main_sch_bretonnia_walls	21734	wh2_main_special_xlanhuapec_secondary
wh_main_sch_kislev_walls	21735	wh2_main_special_xlanhuapec_secondary
wh_main_sch_teb_walls	21737	wh2_main_special_xlanhuapec_secondary
wh_main_sch_vampires_walls	21743	wh2_main_special_xlanhuapec_secondary
wh2_main_sch_defence_major_hef	21747	wh2_main_special_xlanhuapec_secondary
wh2_main_sch_infrastructure1_farm	21755	wh2_main_special_xlanhuapec_secondary
wh2_main_sch_infrastructure2_industry	21761	wh2_main_special_xlanhuapec_secondary
wh2_main_sch_infrastructure3_order	21763	wh2_main_special_xlanhuapec_secondary
wh2_main_sch_infrastructure4_energy	21765	wh2_main_special_xlanhuapec_secondary
wh2_main_sch_infrastructure5_tradingspying	21774	wh2_main_special_xlanhuapec_secondary
wh2_main_sch_military1_barracks	21791	wh2_main_special_xlanhuapec_secondary
wh2_main_sch_military2_stables	21799	wh2_main_special_xlanhuapec_secondary
wh2_main_sch_military3_warmachines	21801	wh2_main_special_xlanhuapec_secondary
wh2_main_sch_military4_monsters	21806	wh2_main_special_xlanhuapec_secondary
wh_main_sch_human_resource_salt	218100112	wh2_main_special_tor_koruali_secondary
wh2_main_sch_military5	21815	wh2_main_special_xlanhuapec_secondary
wh2_main_sch_support1_smith	21820	wh2_main_special_xlanhuapec_secondary
wh2_main_sch_support2_worship	21829	wh2_main_special_xlanhuapec_secondary
wh2_main_sch_support3_wizards	21838	wh2_main_special_xlanhuapec_secondary
wh2_main_sch_infrastructure1_farm	218423181	wh_main_special_crag_halls_secondary
wh2_main_sch_support4_other	21848	wh2_main_special_xlanhuapec_secondary
wh2_main_sch_special_xlanhuapec_temple_of_mists	21865	wh2_main_special_xlanhuapec_secondary
wh_main_sch_human_barracks	21868	wh2_main_special_ziggurat_of_dawn_secondary
wh_main_sch_human_stables	21871	wh2_main_special_ziggurat_of_dawn_secondary
wh_main_sch_human_forges	21880	wh2_main_special_ziggurat_of_dawn_secondary
wh_main_sch_human_smiths	21887	wh2_main_special_ziggurat_of_dawn_secondary
wh_main_sch_human_worship	21894	wh2_main_special_ziggurat_of_dawn_secondary
wh_main_sch_human_garrison	21896	wh2_main_special_ziggurat_of_dawn_secondary
wh_main_sch_human_farm_basic	21906	wh2_main_special_ziggurat_of_dawn_secondary
wh_main_sch_human_industry_basic	21907	wh2_main_special_ziggurat_of_dawn_secondary
wh_main_sch_human_tavern	21909	wh2_main_special_ziggurat_of_dawn_secondary
wh_main_sch_vampires_forest	21916	wh2_main_special_ziggurat_of_dawn_secondary
wh_main_sch_vampires_balefire	21919	wh2_main_special_ziggurat_of_dawn_secondary
wh_main_sch_vampires_ossuary	21923	wh2_main_special_ziggurat_of_dawn_secondary
wh_main_sch_vandalization	21926	wh2_main_special_ziggurat_of_dawn_secondary
wh_main_sch_special_reiksfort	21933	wh2_main_special_ziggurat_of_dawn_secondary
wh2_main_sch_defence_minor	21938	wh2_main_special_ziggurat_of_dawn_secondary
wh2_main_sch_infrastructure1_farm	21948	wh2_main_special_ziggurat_of_dawn_secondary
wh2_main_sch_infrastructure2_industry	21949	wh2_main_special_ziggurat_of_dawn_secondary
wh2_main_sch_infrastructure3_order	21950	wh2_main_special_ziggurat_of_dawn_secondary
wh2_main_sch_infrastructure4_energy	21957	wh2_main_special_ziggurat_of_dawn_secondary
wh2_main_sch_infrastructure5_tradingspying	21958	wh2_main_special_ziggurat_of_dawn_secondary
wh2_main_sch_military1_barracks	21967	wh2_main_special_ziggurat_of_dawn_secondary
wh2_main_sch_military2_stables	21976	wh2_main_special_ziggurat_of_dawn_secondary
wh2_main_sch_military3_warmachines	21977	wh2_main_special_ziggurat_of_dawn_secondary
wh_main_sch_bretonnia_walls	21982637	wh2_main_special_tor_koruali_secondary
wh2_main_sch_military4_monsters	21984	wh2_main_special_ziggurat_of_dawn_secondary
wh2_main_sch_support1_smith	21988	wh2_main_special_ziggurat_of_dawn_secondary
wh2_main_sch_support2_worship	21995	wh2_main_special_ziggurat_of_dawn_secondary
wh2_main_sch_special_ziggurat_of_dawn_beacon	21998	wh2_main_special_ziggurat_of_dawn_secondary
wh_main_sch_settlement_major	22003	wh2_main_special_tor_elyr_primary_nonport
wh_main_sch_special_reiksfort	220096600	wh2_main_special_hef_vauls_anvil_secondary_ritual
wh_main_sch_settlement_minor	22019	wh2_main_special_axlotl_minor_primary
wh_main_sch_settlement_minor	22026	wh2_main_special_oyxl_minor_primary
wh_main_sch_human_farm_basic	22029	wh2_main_special_axlotl_minor_secondary
wh_main_sch_human_resource_timber	22031	wh2_main_special_axlotl_minor_secondary
wh_main_sch_human_tavern	22035	wh2_main_special_axlotl_minor_secondary
wh_main_sch_human_barracks	22037	wh2_main_special_axlotl_minor_secondary
wh_main_sch_human_stables	22039	wh2_main_special_axlotl_minor_secondary
wh_main_sch_human_forges	22049	wh2_main_special_axlotl_minor_secondary
wh_main_sch_human_smiths	22054	wh2_main_special_axlotl_minor_secondary
wh_main_sch_human_worship	22063	wh2_main_special_axlotl_minor_secondary
wh2_main_sch_infrastructure6_other	220686488	wh2_main_special_ghrond_secondary_ritual
wh_main_sch_human_garrison	22073	wh2_main_special_axlotl_minor_secondary
wh_main_sch_vampires_forest	22075	wh2_main_special_axlotl_minor_secondary
wh_main_sch_vampires_ossuary	22084	wh2_main_special_axlotl_minor_secondary
